textbox3,Month,Year,Date,CropNameUrdu,textbox2
HaroonAbad    View Graph,September - 2008,September,30-September-2022,Pomegranate(Kandhari),"23,364.00"
HaroonAbad    View Graph,September - 2008,September,30-September-2022,Grapes (Other),NA
HaroonAbad    View Graph,September - 2008,September,30-September-2022,Grapes Sundekhani,"36,137.00"
HaroonAbad    View Graph,September - 2008,September,30-September-2022,Grapes Gola,"19,546.00"
HaroonAbad    View Graph,September - 2008,September,30-September-2022,Peach,NA
HaroonAbad    View Graph,September - 2008,September,30-September-2022,Peach Special,NA
HaroonAbad    View Graph,September - 2008,September,30-September-2022,Batho,NA
HaroonAbad    View Graph,September - 2008,September,30-September-2022,Millet,NA
HaroonAbad    View Graph,September - 2008,September,30-September-2022,Banola,NA
HaroonAbad    View Graph,September - 2008,September,30-September-2022,Lady Finger/Okra (بھنڈی توری),"6,273.00"
HaroonAbad    View Graph,September - 2008,September,30-September-2022,Wheat Straw,NA
HaroonAbad    View Graph,September - 2008,September,30-September-2022,jujube(بیر),NA
HaroonAbad    View Graph,September - 2008,September,30-September-2022,Brinjal,"4,364.00"
HaroonAbad    View Graph,September - 2008,September,30-September-2022,Spinach,"1,273.00"
HaroonAbad    View Graph,September - 2008,September,30-September-2022,Papaya(پپیتا),NA
HaroonAbad    View Graph,September - 2008,September,30-September-2022,Cauliflower,"9,773.00"
HaroonAbad    View Graph,September - 2008,September,30-September-2022,Seed Cotton(Phutti),NA
HaroonAbad    View Graph,September - 2008,September,30-September-2022,Onion,"8,409.00"
HaroonAbad    View Graph,September - 2008,September,30-September-2022,Watermelon,NA
HaroonAbad    View Graph,September - 2008,September,30-September-2022,Sesame(تِل),NA
HaroonAbad    View Graph,September - 2008,September,30-September-2022,RapeSeed (Torya),NA
HaroonAbad    View Graph,September - 2008,September,30-September-2022,Turmeric Whole(ثابت ہلدی),NA
HaroonAbad    View Graph,September - 2008,September,30-September-2022,Persimmon(جاپانی پھل),"12,091.00"
HaroonAbad    View Graph,September - 2008,September,30-September-2022,Jaman,NA
HaroonAbad    View Graph,September - 2008,September,30-September-2022,Rice (IRRI),NA
HaroonAbad    View Graph,September - 2008,September,30-September-2022,Rice Basmati (385),NA
HaroonAbad    View Graph,September - 2008,September,30-September-2022,Rice Basmati Super (Old),NA
HaroonAbad    View Graph,September - 2008,September,30-September-2022,Rice Basmati Super (New),NA
HaroonAbad    View Graph,September - 2008,September,30-September-2022,Rice Kainat (New),NA
HaroonAbad    View Graph,September - 2008,September,30-September-2022,Sorghum,NA
HaroonAbad    View Graph,September - 2008,September,30-September-2022,Suger Beet(چقندر),NA
HaroonAbad    View Graph,September - 2008,September,30-September-2022,Gram White(Imported),NA
HaroonAbad    View Graph,September - 2008,September,30-September-2022,Gram White(local),NA
HaroonAbad    View Graph,September - 2008,September,30-September-2022,green chickpeas(چھولیا),NA
HaroonAbad    View Graph,September - 2008,September,30-September-2022,Sugar,NA
HaroonAbad    View Graph,September - 2008,September,30-September-2022,Pumpkin,NA
HaroonAbad    View Graph,September - 2008,September,30-September-2022,Melon,NA
HaroonAbad    View Graph,September - 2008,September,30-September-2022,Apricot Yellow,NA
HaroonAbad    View Graph,September - 2008,September,30-September-2022,Apricot White,NA
HaroonAbad    View Graph,September - 2008,September,30-September-2022,Gram Pulse,NA
HaroonAbad    View Graph,September - 2008,September,30-September-2022,Mash Pulse(Imported) washed,NA
HaroonAbad    View Graph,September - 2008,September,30-September-2022,Mash Pulse(local),NA
HaroonAbad    View Graph,September - 2008,September,30-September-2022,Masoor Pulse(local),NA
HaroonAbad    View Graph,September - 2008,September,30-September-2022,Moong Pulse,NA
HaroonAbad    View Graph,September - 2008,September,30-September-2022,Coriander (دھنیا),NA
HaroonAbad    View Graph,September - 2008,September,30-September-2022,Mustard Greens(ساگ سرسوں),"2,182.00"
HaroonAbad    View Graph,September - 2008,September,30-September-2022,Green Onion,NA
HaroonAbad    View Graph,September - 2008,September,30-September-2022,Red Chilli Whole (Dry),NA
HaroonAbad    View Graph,September - 2008,September,30-September-2022,Mustard seed,NA
HaroonAbad    View Graph,September - 2008,September,30-September-2022,Water chestnut(سنگھاڑا),NA
HaroonAbad    View Graph,September - 2008,September,30-September-2022,Apple (Ammre),NA
HaroonAbad    View Graph,September - 2008,September,30-September-2022,Apple Kala Kullu (Madani),NA
HaroonAbad    View Graph,September - 2008,September,30-September-2022,Apple Kala Kullu (Pahari),"18,864.00"
HaroonAbad    View Graph,September - 2008,September,30-September-2022,Apple (Gatcha),"17,046.00"
HaroonAbad    View Graph,September - 2008,September,30-September-2022,Apple (Golden),"9,773.00"
HaroonAbad    View Graph,September - 2008,September,30-September-2022,Sweet Potato(شکر قندی),NA
HaroonAbad    View Graph,September - 2008,September,30-September-2022,Turnip,"14,364.00"
HaroonAbad    View Graph,September - 2008,September,30-September-2022,Capsicum (شملہ مرچ),NA
HaroonAbad    View Graph,September - 2008,September,30-September-2022,feutral early(100 Pcs) فروٹر,NA
HaroonAbad    View Graph,September - 2008,September,30-September-2022,Gram Black,NA
HaroonAbad    View Graph,September - 2008,September,30-September-2022,Bottle Gourd (کدو),"8,546.00"
HaroonAbad    View Graph,September - 2008,September,30-September-2022,Bitter Gourd (کریلا),"16,137.00"
HaroonAbad    View Graph,September - 2008,September,30-September-2022,Dates (Aseel),NA
HaroonAbad    View Graph,September - 2008,September,30-September-2022,Banola Cake,NA
HaroonAbad    View Graph,September - 2008,September,30-September-2022,Cucumber (Kheera),"3,455.00"
HaroonAbad    View Graph,September - 2008,September,30-September-2022,Kinnow (100Pcs),NA
HaroonAbad    View Graph,September - 2008,September,30-September-2022,Carrot,"7,046.00"
HaroonAbad    View Graph,September - 2008,September,30-September-2022,Carrot China,NA
HaroonAbad    View Graph,September - 2008,September,30-September-2022,Sweet Musk Melon,NA
HaroonAbad    View Graph,September - 2008,September,30-September-2022,Sweet Musk Melon (Shireen),NA
HaroonAbad    View Graph,September - 2008,September,30-September-2022,Grapefruit(100Pcs),"1,330.00"
HaroonAbad    View Graph,September - 2008,September,30-September-2022,sugarcane,NA
HaroonAbad    View Graph,September - 2008,September,30-September-2022,Wheat,NA
HaroonAbad    View Graph,September - 2008,September,30-September-2022,Cabbage,"7,682.00"
HaroonAbad    View Graph,September - 2008,September,30-September-2022,Jaggery (گڑ),NA
HaroonAbad    View Graph,September - 2008,September,30-September-2022,Zucchini (گھیا توری),"7,955.00"
HaroonAbad    View Graph,September - 2008,September,30-September-2022,Loquat,NA
HaroonAbad    View Graph,September - 2008,September,30-September-2022,Garlic (China),"24,773.00"
HaroonAbad    View Graph,September - 2008,September,30-September-2022,Garlic (Local),"21,637.00"
HaroonAbad    View Graph,September - 2008,September,30-September-2022,Lychee,NA
HaroonAbad    View Graph,September - 2008,September,30-September-2022,Lemon (Other),NA
HaroonAbad    View Graph,September - 2008,September,30-September-2022,Lemon (China),NA
HaroonAbad    View Graph,September - 2008,September,30-September-2022,Lemon (Desi),"13,455.00"
HaroonAbad    View Graph,September - 2008,September,30-September-2022,Orange(100Pcs),NA
HaroonAbad    View Graph,September - 2008,September,30-September-2022,Musambi(100Pcs),753.00
HaroonAbad    View Graph,September - 2008,September,30-September-2022,Masoor Pulse (Imported),NA
HaroonAbad    View Graph,September - 2008,September,30-September-2022,Maize,NA
HaroonAbad    View Graph,September - 2008,September,30-September-2022,Paddy Kainat,NA
HaroonAbad    View Graph,September - 2008,September,30-September-2022,Radish,"4,000.00"
HaroonAbad    View Graph,September - 2008,September,30-September-2022,Paddy (IRRI),NA
HaroonAbad    View Graph,September - 2008,September,30-September-2022,Paddy Basmati,NA
HaroonAbad    View Graph,September - 2008,September,30-September-2022,Moong,NA
HaroonAbad    View Graph,September - 2008,September,30-September-2022,Mongray,NA
HaroonAbad    View Graph,September - 2008,September,30-September-2022,Peas,"29,318.00"
HaroonAbad    View Graph,September - 2008,September,30-September-2022,Fenugreek(میتھی),NA
HaroonAbad    View Graph,September - 2008,September,30-September-2022,Cocunut,NA
HaroonAbad    View Graph,September - 2008,September,30-September-2022,Pear,NA
HaroonAbad    View Graph,September - 2008,September,30-September-2022,Tomato,"12,955.00"
HaroonAbad    View Graph,September - 2008,September,30-September-2022,Tindian,NA
HaroonAbad    View Graph,September - 2008,September,30-September-2022,Tinda Desi,NA
HaroonAbad    View Graph,September - 2008,September,30-September-2022,Green Chilli,"26,546.00"
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Dates(Irani),NA
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Banana(DOZEN),98.00
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Ginger (Thai),"72,273.00"
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Ginger(China),NA
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Cocoyam(اروی),"14,409.00"
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Strawberry,NA
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Plum,NA
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Potato Store,"6,046.00"
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Potato Sugar free,NA
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Potato Fresh,NA
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Mango(Anwer Ratol),NA
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Mango(Chounsa),NA
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Mango(Desahri),NA
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Mango Desi,NA
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Mango(Sindhri),NA
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Mango Saharni,NA
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Guava,"7,046.00"
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Pomegranate(Badana),NA
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Pomegranate Desi,"17,955.00"
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Pomegranate(Kandhari),NA
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Grapes (Other),NA
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Grapes Sundekhani,"34,091.00"
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Grapes Gola,"18,909.00"
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Peach,"14,091.00"
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Peach Special,"19,773.00"
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Batho,NA
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Millet,NA
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Banola,NA
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Lady Finger/Okra (بھنڈی توری),"6,182.00"
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Wheat Straw,NA
HaroonAbad    View Graph,September - 2008,September,1-September-2023,jujube(بیر),NA
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Brinjal,"4,000.00"
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Spinach,"2,137.00"
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Papaya(پپیتا),NA
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Cauliflower,"9,637.00"
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Seed Cotton(Phutti),NA
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Onion,"4,409.00"
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Watermelon,NA
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Sesame(تِل),NA
HaroonAbad    View Graph,September - 2008,September,1-September-2023,RapeSeed (Torya),NA
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Turmeric Whole(ثابت ہلدی),NA
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Persimmon(جاپانی پھل),NA
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Jaman,NA
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Rice (IRRI),NA
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Rice Basmati (385),NA
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Rice Basmati Super (Old),NA
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Rice Basmati Super (New),NA
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Rice Kainat (New),NA
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Sorghum,NA
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Suger Beet(چقندر),NA
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Gram White(Imported),NA
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Gram White(local),NA
HaroonAbad    View Graph,September - 2008,September,1-September-2023,green chickpeas(چھولیا),NA
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Sugar,NA
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Pumpkin,NA
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Melon,NA
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Apricot Yellow,NA
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Apricot White,NA
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Gram Pulse,NA
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Mash Pulse(Imported) washed,NA
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Mash Pulse(local),NA
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Masoor Pulse(local),NA
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Moong Pulse,NA
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Coriander (دھنیا),NA
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Mustard Greens(ساگ سرسوں),NA
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Green Onion,NA
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Red Chilli Whole (Dry),NA
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Mustard seed,NA
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Water chestnut(سنگھاڑا),NA
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Apple (Ammre),NA
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Apple Kala Kullu (Madani),NA
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Apple Kala Kullu (Pahari),NA
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Apple (Gatcha),"12,500.00"
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Apple (Golden),"8,864.00"
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Sweet Potato(شکر قندی),NA
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Turnip,NA
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Capsicum (شملہ مرچ),"11,591.00"
HaroonAbad    View Graph,September - 2008,September,1-September-2023,feutral early(100 Pcs) فروٹر,NA
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Gram Black,NA
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Bottle Gourd (کدو),"8,000.00"
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Bitter Gourd (کریلا),"11,273.00"
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Dates (Aseel),NA
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Banola Cake,NA
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Cucumber (Kheera),"8,409.00"
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Kinnow (100Pcs),NA
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Carrot,NA
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Carrot China,NA
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Sweet Musk Melon,NA
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Sweet Musk Melon (Shireen),"14,364.00"
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Grapefruit(100Pcs),NA
HaroonAbad    View Graph,September - 2008,September,1-September-2023,sugarcane,NA
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Wheat,NA
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Cabbage,"5,818.00"
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Jaggery (گڑ),NA
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Zucchini (گھیا توری),"7,546.00"
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Loquat,NA
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Garlic (China),"27,728.00"
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Garlic (Local),"19,773.00"
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Lychee,NA
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Lemon (Other),NA
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Lemon (China),NA
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Lemon (Desi),"10,682.00"
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Orange(100Pcs),NA
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Musambi(100Pcs),"1,072.00"
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Masoor Pulse (Imported),NA
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Maize,NA
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Paddy Kainat,NA
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Radish,NA
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Paddy (IRRI),NA
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Paddy Basmati,NA
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Moong,NA
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Mongray,NA
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Peas,"35,910.00"
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Fenugreek(میتھی),NA
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Cocunut,NA
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Pear,NA
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Tomato,"5,818.00"
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Tindian,NA
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Tinda Desi,NA
HaroonAbad    View Graph,September - 2008,September,1-September-2023,Green Chilli,"5,273.00"
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Dates(Irani),NA
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Banana(DOZEN),107.00
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Ginger (Thai),"75,000.00"
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Ginger(China),NA
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Cocoyam(اروی),"12,273.00"
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Strawberry,NA
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Plum,NA
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Potato Store,"6,182.00"
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Potato Sugar free,NA
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Potato Fresh,NA
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Mango(Anwer Ratol),NA
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Mango(Chounsa),NA
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Mango(Desahri),NA
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Mango Desi,NA
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Mango(Sindhri),NA
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Mango Saharni,NA
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Guava,"6,273.00"
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Pomegranate(Badana),NA
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Pomegranate Desi,"16,046.00"
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Pomegranate(Kandhari),NA
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Grapes (Other),NA
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Grapes Sundekhani,"36,091.00"
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Grapes Gola,"17,864.00"
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Peach,"13,409.00"
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Peach Special,"17,909.00"
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Batho,NA
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Millet,NA
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Banola,NA
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Lady Finger/Okra (بھنڈی توری),"7,046.00"
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Wheat Straw,NA
HaroonAbad    View Graph,September - 2008,September,2-September-2023,jujube(بیر),NA
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Brinjal,"5,273.00"
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Spinach,"2,182.00"
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Papaya(پپیتا),NA
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Cauliflower,"9,773.00"
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Seed Cotton(Phutti),NA
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Onion,"4,318.00"
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Watermelon,NA
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Sesame(تِل),NA
HaroonAbad    View Graph,September - 2008,September,2-September-2023,RapeSeed (Torya),NA
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Turmeric Whole(ثابت ہلدی),NA
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Persimmon(جاپانی پھل),NA
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Jaman,NA
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Rice (IRRI),NA
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Rice Basmati (385),NA
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Rice Basmati Super (Old),NA
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Rice Basmati Super (New),NA
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Rice Kainat (New),NA
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Sorghum,NA
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Suger Beet(چقندر),NA
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Gram White(Imported),NA
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Gram White(local),NA
HaroonAbad    View Graph,September - 2008,September,2-September-2023,green chickpeas(چھولیا),NA
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Sugar,NA
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Pumpkin,NA
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Melon,NA
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Apricot Yellow,NA
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Apricot White,NA
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Gram Pulse,NA
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Mash Pulse(Imported) washed,NA
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Mash Pulse(local),NA
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Masoor Pulse(local),NA
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Moong Pulse,NA
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Coriander (دھنیا),NA
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Mustard Greens(ساگ سرسوں),"35,910.00"
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Green Onion,NA
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Red Chilli Whole (Dry),NA
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Mustard seed,NA
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Water chestnut(سنگھاڑا),NA
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Apple (Ammre),NA
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Apple Kala Kullu (Madani),NA
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Apple Kala Kullu (Pahari),NA
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Apple (Gatcha),"13,909.00"
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Apple (Golden),"10,682.00"
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Sweet Potato(شکر قندی),NA
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Turnip,NA
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Capsicum (شملہ مرچ),"11,591.00"
HaroonAbad    View Graph,September - 2008,September,2-September-2023,feutral early(100 Pcs) فروٹر,NA
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Gram Black,NA
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Bottle Gourd (کدو),"8,000.00"
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Bitter Gourd (کریلا),"10,455.00"
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Dates (Aseel),NA
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Banola Cake,NA
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Cucumber (Kheera),"8,864.00"
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Kinnow (100Pcs),NA
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Carrot,"11,591.00"
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Carrot China,NA
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Sweet Musk Melon,NA
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Sweet Musk Melon (Shireen),"14,773.00"
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Grapefruit(100Pcs),NA
HaroonAbad    View Graph,September - 2008,September,2-September-2023,sugarcane,NA
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Wheat,NA
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Cabbage,"5,818.00"
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Jaggery (گڑ),NA
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Zucchini (گھیا توری),"7,137.00"
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Loquat,NA
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Garlic (China),"27,728.00"
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Garlic (Local),"20,413.00"
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Lychee,NA
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Lemon (Other),NA
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Lemon (China),NA
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Lemon (Desi),"10,682.00"
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Orange(100Pcs),NA
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Musambi(100Pcs),883.00
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Masoor Pulse (Imported),NA
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Maize,NA
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Paddy Kainat,NA
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Radish,NA
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Paddy (IRRI),NA
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Paddy Basmati,NA
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Moong,NA
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Mongray,NA
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Peas,"35,910.00"
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Fenugreek(میتھی),NA
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Cocunut,NA
HaroonAbad    View Graph,September - 2008,September,2-September-2023,Pear,NA
