textbox3,Month,Year,Date,CropNameUrdu,textbox2
Qiladedarsingh    View Graph,September - 2016,September,2-September-2016,Carrot China,NA
Qiladedarsingh    View Graph,September - 2016,September,2-September-2016,Sweet Musk Melon,NA
Qiladedarsingh    View Graph,September - 2016,September,2-September-2016,Sweet Musk Melon (Shireen),NA
Qiladedarsingh    View Graph,September - 2016,September,2-September-2016,Grapefruit(100Pcs),NA
Qiladedarsingh    View Graph,September - 2016,September,2-September-2016,sugarcane,NA
Qiladedarsingh    View Graph,September - 2016,September,2-September-2016,Wheat,"3,225.00"
Qiladedarsingh    View Graph,September - 2016,September,2-September-2016,Cabbage,"3,350.00"
Qiladedarsingh    View Graph,September - 2016,September,2-September-2016,Jaggery (گڑ),"7,850.00"
Qiladedarsingh    View Graph,September - 2016,September,2-September-2016,Zucchini (گھیا توری),"3,150.00"
Qiladedarsingh    View Graph,September - 2016,September,2-September-2016,Garlic (China),"22,500.00"
Qiladedarsingh    View Graph,September - 2016,September,2-September-2016,Garlic (Local),"19,500.00"
Qiladedarsingh    View Graph,September - 2016,September,2-September-2016,Lychee,NA
Qiladedarsingh    View Graph,September - 2016,September,2-September-2016,Lemon (Other),NA
Qiladedarsingh    View Graph,September - 2016,September,2-September-2016,Lemon (China),NA
Qiladedarsingh    View Graph,September - 2016,September,2-September-2016,Lemon (Desi),"9,250.00"
Qiladedarsingh    View Graph,September - 2016,September,2-September-2016,Mash,"19,250.00"
Qiladedarsingh    View Graph,September - 2016,September,2-September-2016,Orange(100Pcs),NA
Qiladedarsingh    View Graph,September - 2016,September,2-September-2016,Musambi(100Pcs),NA
Qiladedarsingh    View Graph,September - 2016,September,2-September-2016,Masoor Whole (Imported),"12,900.00"
Qiladedarsingh    View Graph,September - 2016,September,2-September-2016,Masoor Whole(local),NA
Qiladedarsingh    View Graph,September - 2016,September,2-September-2016,Masoor Pulse (Imported),"13,900.00"
Qiladedarsingh    View Graph,September - 2016,September,2-September-2016,Maize,"3,300.00"
Qiladedarsingh    View Graph,September - 2016,September,2-September-2016,Radish,"1,600.00"
Qiladedarsingh    View Graph,September - 2016,September,2-September-2016,Paddy Basmati,NA
Qiladedarsingh    View Graph,September - 2016,September,2-September-2016,Moong,"10,900.00"
Qiladedarsingh    View Graph,September - 2016,September,2-September-2016,Mongray,NA
Qiladedarsingh    View Graph,September - 2016,September,2-September-2016,Peas,"9,750.00"
Qiladedarsingh    View Graph,September - 2016,September,2-September-2016,Fenugreek(میتھی),NA
Qiladedarsingh    View Graph,September - 2016,September,2-September-2016,Cocunut,NA
Qiladedarsingh    View Graph,September - 2016,September,2-September-2016,Pear,NA
Qiladedarsingh    View Graph,September - 2016,September,2-September-2016,Tomato,"3,650.00"
Qiladedarsingh    View Graph,September - 2016,September,2-September-2016,Tindian,NA
Qiladedarsingh    View Graph,September - 2016,September,2-September-2016,Tinda Desi,"4,200.00"
Qiladedarsingh    View Graph,September - 2016,September,2-September-2016,Green Chilli,"4,450.00"
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Dates(Irani),NA
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Banana(DOZEN),53.00
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Ginger (Thai),NA
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Ginger(China),"13,500.00"
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Cocoyam(اروی),NA
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Strawberry,NA
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Plum,NA
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Potato Store,"1,900.00"
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Potato Sugar free,NA
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Potato Fresh,"3,350.00"
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Mango (Malda),NA
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Mango(Anwer Ratol),"8,650.00"
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Mango(Chounsa),"10,300.00"
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Mango(Desahri),NA
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Mango Desi,"5,350.00"
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Mango(Sindhri),NA
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Mango Saharni,NA
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Guava,"5,150.00"
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Pomegranate(Badana),NA
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Pomegranate Desi,"11,250.00"
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Pomegranate(Kandhari),NA
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Grapes (Other),NA
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Grapes Sundekhani,"19,500.00"
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Grapes Gola,"10,800.00"
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Peach,"8,950.00"
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Peach Special,"12,800.00"
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Batho,NA
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Millet,"3,000.00"
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Banola,NA
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Lady Finger/Okra (بھنڈی توری),"4,450.00"
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Wheat Straw,675.00
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,jujube(بیر),NA
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Gram Flour (بیسن),"13,950.00"
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Brinjal,"1,600.00"
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Spinach,"1,400.00"
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Papaya(پپیتا),NA
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Mint(پودینہ),NA
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Cauliflower,"3,800.00"
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Onion,"2,100.00"
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Watermelon,NA
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,RapeSeed (Torya),"13,650.00"
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Turmeric Whole(ثابت ہلدی),NA
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Persimmon(جاپانی پھل),NA
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Jaman,NA
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Rice Basmati Super (Old),"8,550.00"
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Rice Basmati Super (New),"7,750.00"
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Rice Kainat (New),NA
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Sorghum,"4,600.00"
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Gram White(Imported),NA
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Gram White(local),"14,900.00"
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Sugar,"6,775.00"
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Pumpkin,NA
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Melon,NA
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Apricot Yellow,NA
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Apricot White,NA
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Gram Pulse,"13,600.00"
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Mash Pulse(Imported) washed,"21,750.00"
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Mash Pulse(local),NA
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Masoor Pulse(local),NA
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Moong Pulse,"11,550.00"
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Coriander (دھنیا),NA
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Mustard Greens(ساگ سرسوں),NA
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Green Fodder,450.00
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Red Chilli Whole (Dry),"21,500.00"
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Water chestnut(سنگھاڑا),NA
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Apple (Ammre),"4,850.00"
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Apple Kala Kullu (Madani),NA
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Apple Kala Kullu (Pahari),"9,950.00"
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Apple (Gatcha),"10,300.00"
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Apple (Golden),NA
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Sweet Potato(شکر قندی),NA
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Turnip,"3,450.00"
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Capsicum (شملہ مرچ),"6,250.00"
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,feutral early(100 Pcs) فروٹر,NA
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Gram Black,"13,300.00"
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Bottle Gourd (کدو),"3,000.00"
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Bitter Gourd (کریلا),"4,200.00"
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Dates (Aseel),NA
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Banola Cake,"3,000.00"
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Cucumber (Kheera),"3,800.00"
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Kinnow (100Pcs),NA
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Carrot,"3,750.00"
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Carrot China,NA
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Sweet Musk Melon,NA
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Sweet Musk Melon (Shireen),NA
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Grapefruit(100Pcs),NA
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,sugarcane,NA
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Wheat,"3,225.00"
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Cabbage,"3,150.00"
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Jaggery (گڑ),"7,900.00"
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Zucchini (گھیا توری),"3,450.00"
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Garlic (China),"24,500.00"
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Garlic (Local),"18,500.00"
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Lychee,NA
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Lemon (Other),NA
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Lemon (China),NA
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Lemon (Desi),"8,650.00"
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Mash,"19,250.00"
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Orange(100Pcs),NA
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Musambi(100Pcs),NA
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Masoor Whole (Imported),"12,900.00"
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Masoor Whole(local),NA
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Masoor Pulse (Imported),"14,300.00"
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Maize,"3,350.00"
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Radish,"1,700.00"
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Paddy Basmati,NA
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Moong,"11,100.00"
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Mongray,NA
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Peas,"9,500.00"
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Fenugreek(میتھی),NA
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Cocunut,NA
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Pear,NA
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Tomato,"3,750.00"
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Tindian,NA
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Tinda Desi,"4,450.00"
Qiladedarsingh    View Graph,September - 2016,September,5-September-2016,Green Chilli,"4,200.00"
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Dates(Irani),NA
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Banana(DOZEN),54.00
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Ginger (Thai),NA
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Ginger(China),"13,500.00"
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Cocoyam(اروی),NA
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Strawberry,NA
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Plum,NA
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Potato Store,"1,650.00"
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Potato Sugar free,NA
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Potato Fresh,"3,450.00"
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Mango (Malda),NA
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Mango(Anwer Ratol),"9,350.00"
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Mango(Chounsa),"10,200.00"
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Mango(Desahri),NA
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Mango Desi,"5,250.00"
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Mango(Sindhri),NA
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Mango Saharni,NA
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Guava,"5,450.00"
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Pomegranate(Badana),NA
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Pomegranate Desi,"11,400.00"
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Pomegranate(Kandhari),NA
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Grapes (Other),NA
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Grapes Sundekhani,"19,500.00"
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Grapes Gola,"10,750.00"
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Peach,"8,600.00"
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Peach Special,"12,250.00"
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Batho,NA
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Millet,"3,000.00"
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Banola,NA
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Lady Finger/Okra (بھنڈی توری),"4,300.00"
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Wheat Straw,675.00
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,jujube(بیر),NA
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Gram Flour (بیسن),"13,950.00"
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Brinjal,"1,700.00"
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Spinach,"2,000.00"
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Papaya(پپیتا),NA
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Mint(پودینہ),NA
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Cauliflower,"3,950.00"
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Onion,"2,300.00"
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Watermelon,NA
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,RapeSeed (Torya),"13,650.00"
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Turmeric Whole(ثابت ہلدی),NA
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Persimmon(جاپانی پھل),NA
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Jaman,NA
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Rice Basmati Super (Old),"8,550.00"
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Rice Basmati Super (New),"7,750.00"
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Rice Kainat (New),NA
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Sorghum,"4,600.00"
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Gram White(Imported),NA
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Gram White(local),"14,900.00"
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Sugar,"6,875.00"
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Pumpkin,NA
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Melon,NA
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Apricot Yellow,NA
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Apricot White,NA
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Gram Pulse,"13,650.00"
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Mash Pulse(Imported) washed,"21,500.00"
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Mash Pulse(local),NA
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Masoor Pulse(local),NA
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Moong Pulse,"11,550.00"
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Coriander (دھنیا),NA
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Mustard Greens(ساگ سرسوں),NA
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Green Fodder,475.00
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Red Chilli Whole (Dry),"21,500.00"
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Water chestnut(سنگھاڑا),NA
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Apple (Ammre),"4,800.00"
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Apple Kala Kullu (Madani),NA
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Apple Kala Kullu (Pahari),"9,800.00"
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Apple (Gatcha),"10,300.00"
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Apple (Golden),NA
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Sweet Potato(شکر قندی),NA
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Turnip,"3,650.00"
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Capsicum (شملہ مرچ),"6,250.00"
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,feutral early(100 Pcs) فروٹر,NA
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Gram Black,"13,350.00"
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Bottle Gourd (کدو),"2,600.00"
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Bitter Gourd (کریلا),"4,150.00"
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Dates (Aseel),NA
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Banola Cake,"3,100.00"
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Cucumber (Kheera),"4,200.00"
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Kinnow (100Pcs),NA
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Carrot,"3,450.00"
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Carrot China,NA
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Sweet Musk Melon,NA
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Sweet Musk Melon (Shireen),NA
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Grapefruit(100Pcs),NA
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,sugarcane,NA
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Wheat,"3,225.00"
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Cabbage,"3,150.00"
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Jaggery (گڑ),"7,900.00"
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Zucchini (گھیا توری),"3,450.00"
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Garlic (China),"2,450.00"
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Garlic (Local),"20,500.00"
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Lychee,NA
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Lemon (Other),NA
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Lemon (China),NA
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Lemon (Desi),"9,250.00"
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Mash,"19,250.00"
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Orange(100Pcs),NA
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Musambi(100Pcs),NA
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Masoor Whole (Imported),"12,900.00"
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Masoor Whole(local),NA
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Masoor Pulse (Imported),"13,900.00"
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Maize,"3,350.00"
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Radish,"1,700.00"
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Paddy Basmati,NA
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Moong,"11,100.00"
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Mongray,NA
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Peas,"9,500.00"
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Fenugreek(میتھی),NA
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Cocunut,NA
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Pear,NA
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Tomato,"4,050.00"
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Tindian,NA
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Tinda Desi,"4,600.00"
Qiladedarsingh    View Graph,September - 2016,September,6-September-2016,Green Chilli,"4,300.00"
Qiladedarsingh    View Graph,September - 2016,September,7-September-2016,Dates(Irani),NA
Qiladedarsingh    View Graph,September - 2016,September,7-September-2016,Banana(DOZEN),55.00
Qiladedarsingh    View Graph,September - 2016,September,7-September-2016,Ginger (Thai),NA
Qiladedarsingh    View Graph,September - 2016,September,7-September-2016,Ginger(China),"13,500.00"
Qiladedarsingh    View Graph,September - 2016,September,7-September-2016,Cocoyam(اروی),NA
Qiladedarsingh    View Graph,September - 2016,September,7-September-2016,Strawberry,NA
Qiladedarsingh    View Graph,September - 2016,September,7-September-2016,Plum,NA
Qiladedarsingh    View Graph,September - 2016,September,7-September-2016,Potato Store,"1,650.00"
Qiladedarsingh    View Graph,September - 2016,September,7-September-2016,Potato Sugar free,NA
Qiladedarsingh    View Graph,September - 2016,September,7-September-2016,Potato Fresh,"3,350.00"
Qiladedarsingh    View Graph,September - 2016,September,7-September-2016,Mango (Malda),NA
Qiladedarsingh    View Graph,September - 2016,September,7-September-2016,Mango(Anwer Ratol),"8,950.00"
Qiladedarsingh    View Graph,September - 2016,September,7-September-2016,Mango(Chounsa),"9,950.00"
Qiladedarsingh    View Graph,September - 2016,September,7-September-2016,Mango(Desahri),NA
Qiladedarsingh    View Graph,September - 2016,September,7-September-2016,Mango Desi,"5,100.00"
Qiladedarsingh    View Graph,September - 2016,September,7-September-2016,Mango(Sindhri),NA
Qiladedarsingh    View Graph,September - 2016,September,7-September-2016,Mango Saharni,NA
Qiladedarsingh    View Graph,September - 2016,September,7-September-2016,Guava,"5,600.00"
Qiladedarsingh    View Graph,September - 2016,September,7-September-2016,Pomegranate(Badana),NA
Qiladedarsingh    View Graph,September - 2016,September,7-September-2016,Pomegranate Desi,"11,250.00"
Qiladedarsingh    View Graph,September - 2016,September,7-September-2016,Pomegranate(Kandhari),NA
Qiladedarsingh    View Graph,September - 2016,September,7-September-2016,Grapes (Other),NA
Qiladedarsingh    View Graph,September - 2016,September,7-September-2016,Grapes Sundekhani,"18,500.00"
Qiladedarsingh    View Graph,September - 2016,September,7-September-2016,Grapes Gola,"10,500.00"
Qiladedarsingh    View Graph,September - 2016,September,7-September-2016,Peach,"8,450.00"
Qiladedarsingh    View Graph,September - 2016,September,7-September-2016,Peach Special,"11,950.00"
Qiladedarsingh    View Graph,September - 2016,September,7-September-2016,Batho,NA
Qiladedarsingh    View Graph,September - 2016,September,7-September-2016,Millet,"3,000.00"
Qiladedarsingh    View Graph,September - 2016,September,7-September-2016,Banola,NA
Qiladedarsingh    View Graph,September - 2016,September,7-September-2016,Lady Finger/Okra (بھنڈی توری),"4,200.00"
Qiladedarsingh    View Graph,September - 2016,September,7-September-2016,Wheat Straw,675.00
Qiladedarsingh    View Graph,September - 2016,September,7-September-2016,jujube(بیر),NA
Qiladedarsingh    View Graph,September - 2016,September,7-September-2016,Gram Flour (بیسن),"13,950.00"
Qiladedarsingh    View Graph,September - 2016,September,7-September-2016,Brinjal,"1,700.00"
Qiladedarsingh    View Graph,September - 2016,September,7-September-2016,Spinach,"1,500.00"
Qiladedarsingh    View Graph,September - 2016,September,7-September-2016,Papaya(پپیتا),NA
Qiladedarsingh    View Graph,September - 2016,September,7-September-2016,Mint(پودینہ),NA
Qiladedarsingh    View Graph,September - 2016,September,7-September-2016,Cauliflower,"4,000.00"
Qiladedarsingh    View Graph,September - 2016,September,7-September-2016,Onion,"2,300.00"
Qiladedarsingh    View Graph,September - 2016,September,7-September-2016,Watermelon,NA
Qiladedarsingh    View Graph,September - 2016,September,7-September-2016,RapeSeed (Torya),"13,650.00"
Qiladedarsingh    View Graph,September - 2016,September,7-September-2016,Turmeric Whole(ثابت ہلدی),NA
Qiladedarsingh    View Graph,September - 2016,September,7-September-2016,Persimmon(جاپانی پھل),NA
Qiladedarsingh    View Graph,September - 2016,September,7-September-2016,Jaman,NA
Qiladedarsingh    View Graph,September - 2016,September,7-September-2016,Rice Basmati Super (Old),"8,550.00"
Qiladedarsingh    View Graph,September - 2016,September,7-September-2016,Rice Basmati Super (New),"7,750.00"
Qiladedarsingh    View Graph,September - 2016,September,7-September-2016,Rice Kainat (New),NA
Qiladedarsingh    View Graph,September - 2016,September,7-September-2016,Sorghum,"4,600.00"
Qiladedarsingh    View Graph,September - 2016,September,7-September-2016,Gram White(Imported),NA
