textbox3,Month,Year,Date,CropNameUrdu,textbox2
Khudian    View Graph,October - 2015,October,6-October-2021,Zucchini (گھیا توری),"7,000.00"
Khudian    View Graph,October - 2015,October,6-October-2021,Garlic (China),"26,500.00"
Khudian    View Graph,October - 2015,October,6-October-2021,Garlic (Local),"15,500.00"
Khudian    View Graph,October - 2015,October,6-October-2021,Lychee,NA
Khudian    View Graph,October - 2015,October,6-October-2021,Lemon (Other),NA
Khudian    View Graph,October - 2015,October,6-October-2021,Lemon (China),NA
Khudian    View Graph,October - 2015,October,6-October-2021,Lemon (Desi),NA
Khudian    View Graph,October - 2015,October,6-October-2021,Orange(100Pcs),NA
Khudian    View Graph,October - 2015,October,6-October-2021,Musambi(100Pcs),"70,000.00"
Khudian    View Graph,October - 2015,October,6-October-2021,Radish,NA
Khudian    View Graph,October - 2015,October,6-October-2021,Mongray,"15,500.00"
Khudian    View Graph,October - 2015,October,6-October-2021,Peas,"22,600.00"
Khudian    View Graph,October - 2015,October,6-October-2021,Fenugreek(میتھی),"11,300.00"
Khudian    View Graph,October - 2015,October,6-October-2021,Cocunut,"18,000.00"
Khudian    View Graph,October - 2015,October,6-October-2021,Pear,"9,000.00"
Khudian    View Graph,October - 2015,October,6-October-2021,Tomato,"6,200.00"
Khudian    View Graph,October - 2015,October,6-October-2021,Tindian,"13,500.00"
Khudian    View Graph,October - 2015,October,6-October-2021,Tinda Desi,"15,000.00"
Khudian    View Graph,October - 2015,October,6-October-2021,Green Chilli,"13,000.00"
Khudian    View Graph,October - 2015,October,7-October-2021,Dates(Irani),NA
Khudian    View Graph,October - 2015,October,7-October-2021,Banana(DOZEN),64.00
Khudian    View Graph,October - 2015,October,7-October-2021,Ginger (Thai),"20,000.00"
Khudian    View Graph,October - 2015,October,7-October-2021,Ginger(China),"27,500.00"
Khudian    View Graph,October - 2015,October,7-October-2021,Cocoyam(اروی),"3,800.00"
Khudian    View Graph,October - 2015,October,7-October-2021,Strawberry,NA
Khudian    View Graph,October - 2015,October,7-October-2021,Plum,NA
Khudian    View Graph,October - 2015,October,7-October-2021,Potato Store,NA
Khudian    View Graph,October - 2015,October,7-October-2021,Potato Sugar free,"4,600.00"
Khudian    View Graph,October - 2015,October,7-October-2021,Potato Fresh,"6,400.00"
Khudian    View Graph,October - 2015,October,7-October-2021,Mango (Malda),NA
Khudian    View Graph,October - 2015,October,7-October-2021,Mango(Anwer Ratol),NA
Khudian    View Graph,October - 2015,October,7-October-2021,Mango(Chounsa),NA
Khudian    View Graph,October - 2015,October,7-October-2021,Mango(Desahri),NA
Khudian    View Graph,October - 2015,October,7-October-2021,Mango Desi,NA
Khudian    View Graph,October - 2015,October,7-October-2021,Mango(Sindhri),NA
Khudian    View Graph,October - 2015,October,7-October-2021,Mango Saharni,NA
Khudian    View Graph,October - 2015,October,7-October-2021,Guava,"5,400.00"
Khudian    View Graph,October - 2015,October,7-October-2021,Pomegranate(Badana),"28,000.00"
Khudian    View Graph,October - 2015,October,7-October-2021,Pomegranate Desi,"21,000.00"
Khudian    View Graph,October - 2015,October,7-October-2021,Pomegranate(Kandhari),"16,500.00"
Khudian    View Graph,October - 2015,October,7-October-2021,Grapes (Other),"12,000.00"
Khudian    View Graph,October - 2015,October,7-October-2021,Grapes Sundekhani,"27,000.00"
Khudian    View Graph,October - 2015,October,7-October-2021,Grapes Gola,"17,000.00"
Khudian    View Graph,October - 2015,October,7-October-2021,Peach,"12,000.00"
Khudian    View Graph,October - 2015,October,7-October-2021,Peach Special,"27,000.00"
Khudian    View Graph,October - 2015,October,7-October-2021,Lady Finger/Okra (بھنڈی توری),"8,000.00"
Khudian    View Graph,October - 2015,October,7-October-2021,jujube(بیر),NA
Khudian    View Graph,October - 2015,October,7-October-2021,Gram Flour (بیسن),NA
Khudian    View Graph,October - 2015,October,7-October-2021,Brinjal,"9,400.00"
Khudian    View Graph,October - 2015,October,7-October-2021,Spinach,NA
Khudian    View Graph,October - 2015,October,7-October-2021,Papaya(پپیتا),"13,000.00"
Khudian    View Graph,October - 2015,October,7-October-2021,Mint(پودینہ),500.00
Khudian    View Graph,October - 2015,October,7-October-2021,Cauliflower,"6,900.00"
Khudian    View Graph,October - 2015,October,7-October-2021,Onion,"4,100.00"
Khudian    View Graph,October - 2015,October,7-October-2021,Watermelon,NA
Khudian    View Graph,October - 2015,October,7-October-2021,Turmeric Whole(ثابت ہلدی),NA
Khudian    View Graph,October - 2015,October,7-October-2021,Persimmon(جاپانی پھل),"11,500.00"
Khudian    View Graph,October - 2015,October,7-October-2021,Jaman,NA
Khudian    View Graph,October - 2015,October,7-October-2021,green chickpeas(چھولیا),NA
Khudian    View Graph,October - 2015,October,7-October-2021,Pumpkin,"4,000.00"
Khudian    View Graph,October - 2015,October,7-October-2021,Melon,NA
Khudian    View Graph,October - 2015,October,7-October-2021,Apricot Yellow,NA
Khudian    View Graph,October - 2015,October,7-October-2021,Apricot White,NA
Khudian    View Graph,October - 2015,October,7-October-2021,Gram Pulse,NA
Khudian    View Graph,October - 2015,October,7-October-2021,Coriander (دھنیا),"11,500.00"
Khudian    View Graph,October - 2015,October,7-October-2021,Mustard Greens(ساگ سرسوں),"2,800.00"
Khudian    View Graph,October - 2015,October,7-October-2021,Green Onion,NA
Khudian    View Graph,October - 2015,October,7-October-2021,Water chestnut(سنگھاڑا),NA
Khudian    View Graph,October - 2015,October,7-October-2021,Apple (Ammre),NA
Khudian    View Graph,October - 2015,October,7-October-2021,Apple Kala Kullu (Madani),NA
Khudian    View Graph,October - 2015,October,7-October-2021,Apple Kala Kullu (Pahari),"15,000.00"
Khudian    View Graph,October - 2015,October,7-October-2021,Apple (Gatcha),"15,000.00"
Khudian    View Graph,October - 2015,October,7-October-2021,Apple (Golden),NA
Khudian    View Graph,October - 2015,October,7-October-2021,Sweet Potato(شکر قندی),"3,800.00"
Khudian    View Graph,October - 2015,October,7-October-2021,Turnip,"7,100.00"
Khudian    View Graph,October - 2015,October,7-October-2021,Capsicum (شملہ مرچ),"13,000.00"
Khudian    View Graph,October - 2015,October,7-October-2021,feutral early(100 Pcs) فروٹر,NA
Khudian    View Graph,October - 2015,October,7-October-2021,Gram Black,NA
Khudian    View Graph,October - 2015,October,7-October-2021,Bottle Gourd (کدو),"4,800.00"
Khudian    View Graph,October - 2015,October,7-October-2021,Bitter Gourd (کریلا),"10,000.00"
Khudian    View Graph,October - 2015,October,7-October-2021,Dates (Aseel),NA
Khudian    View Graph,October - 2015,October,7-October-2021,Cucumber (Kheera),"5,000.00"
Khudian    View Graph,October - 2015,October,7-October-2021,Kinnow (100Pcs),NA
Khudian    View Graph,October - 2015,October,7-October-2021,Carrot,"6,700.00"
Khudian    View Graph,October - 2015,October,7-October-2021,Carrot China,"10,500.00"
Khudian    View Graph,October - 2015,October,7-October-2021,Sweet Musk Melon,NA
Khudian    View Graph,October - 2015,October,7-October-2021,Sweet Musk Melon (Shireen),NA
Khudian    View Graph,October - 2015,October,7-October-2021,Grapefruit(100Pcs),"14,000.00"
Khudian    View Graph,October - 2015,October,7-October-2021,sugarcane,NA
Khudian    View Graph,October - 2015,October,7-October-2021,Cabbage,"5,200.00"
Khudian    View Graph,October - 2015,October,7-October-2021,Zucchini (گھیا توری),"8,000.00"
Khudian    View Graph,October - 2015,October,7-October-2021,Garlic (China),"27,000.00"
Khudian    View Graph,October - 2015,October,7-October-2021,Garlic (Local),"17,000.00"
Khudian    View Graph,October - 2015,October,7-October-2021,Lychee,NA
Khudian    View Graph,October - 2015,October,7-October-2021,Lemon (Other),NA
Khudian    View Graph,October - 2015,October,7-October-2021,Lemon (China),NA
Khudian    View Graph,October - 2015,October,7-October-2021,Lemon (Desi),NA
Khudian    View Graph,October - 2015,October,7-October-2021,Orange(100Pcs),NA
Khudian    View Graph,October - 2015,October,7-October-2021,Musambi(100Pcs),"71,650.00"
Khudian    View Graph,October - 2015,October,7-October-2021,Radish,NA
Khudian    View Graph,October - 2015,October,7-October-2021,Mongray,NA
Khudian    View Graph,October - 2015,October,7-October-2021,Peas,"22,400.00"
Khudian    View Graph,October - 2015,October,7-October-2021,Fenugreek(میتھی),"9,200.00"
Khudian    View Graph,October - 2015,October,7-October-2021,Cocunut,"18,000.00"
Khudian    View Graph,October - 2015,October,7-October-2021,Pear,"9,000.00"
Khudian    View Graph,October - 2015,October,7-October-2021,Tomato,"5,600.00"
Khudian    View Graph,October - 2015,October,7-October-2021,Tindian,"13,500.00"
Khudian    View Graph,October - 2015,October,7-October-2021,Tinda Desi,"15,000.00"
Khudian    View Graph,October - 2015,October,7-October-2021,Green Chilli,"12,500.00"
Khudian    View Graph,October - 2015,October,8-October-2021,Dates(Irani),NA
Khudian    View Graph,October - 2015,October,8-October-2021,Banana(DOZEN),64.00
Khudian    View Graph,October - 2015,October,8-October-2021,Ginger (Thai),"20,750.00"
Khudian    View Graph,October - 2015,October,8-October-2021,Ginger(China),"27,000.00"
Khudian    View Graph,October - 2015,October,8-October-2021,Cocoyam(اروی),"3,800.00"
Khudian    View Graph,October - 2015,October,8-October-2021,Strawberry,NA
Khudian    View Graph,October - 2015,October,8-October-2021,Plum,NA
Khudian    View Graph,October - 2015,October,8-October-2021,Potato Store,NA
Khudian    View Graph,October - 2015,October,8-October-2021,Potato Sugar free,"4,600.00"
Khudian    View Graph,October - 2015,October,8-October-2021,Potato Fresh,"6,200.00"
Khudian    View Graph,October - 2015,October,8-October-2021,Mango (Malda),NA
Khudian    View Graph,October - 2015,October,8-October-2021,Mango(Anwer Ratol),NA
Khudian    View Graph,October - 2015,October,8-October-2021,Mango(Chounsa),NA
Khudian    View Graph,October - 2015,October,8-October-2021,Mango(Desahri),NA
Khudian    View Graph,October - 2015,October,8-October-2021,Mango Desi,NA
Khudian    View Graph,October - 2015,October,8-October-2021,Mango(Sindhri),NA
Khudian    View Graph,October - 2015,October,8-October-2021,Mango Saharni,NA
Khudian    View Graph,October - 2015,October,8-October-2021,Guava,"5,700.00"
Khudian    View Graph,October - 2015,October,8-October-2021,Pomegranate(Badana),"27,500.00"
Khudian    View Graph,October - 2015,October,8-October-2021,Pomegranate Desi,"21,500.00"
Khudian    View Graph,October - 2015,October,8-October-2021,Pomegranate(Kandhari),"15,500.00"
Khudian    View Graph,October - 2015,October,8-October-2021,Grapes (Other),"13,000.00"
Khudian    View Graph,October - 2015,October,8-October-2021,Grapes Sundekhani,"28,000.00"
Khudian    View Graph,October - 2015,October,8-October-2021,Grapes Gola,"17,000.00"
Khudian    View Graph,October - 2015,October,8-October-2021,Peach,"12,000.00"
Khudian    View Graph,October - 2015,October,8-October-2021,Peach Special,"27,000.00"
Khudian    View Graph,October - 2015,October,8-October-2021,Lady Finger/Okra (بھنڈی توری),"7,900.00"
Khudian    View Graph,October - 2015,October,8-October-2021,jujube(بیر),NA
Khudian    View Graph,October - 2015,October,8-October-2021,Gram Flour (بیسن),NA
Khudian    View Graph,October - 2015,October,8-October-2021,Brinjal,"8,600.00"
Khudian    View Graph,October - 2015,October,8-October-2021,Spinach,NA
Khudian    View Graph,October - 2015,October,8-October-2021,Papaya(پپیتا),"12,500.00"
Khudian    View Graph,October - 2015,October,8-October-2021,Mint(پودینہ),500.00
Khudian    View Graph,October - 2015,October,8-October-2021,Cauliflower,"5,200.00"
Khudian    View Graph,October - 2015,October,8-October-2021,Onion,"4,000.00"
Khudian    View Graph,October - 2015,October,8-October-2021,Watermelon,NA
Khudian    View Graph,October - 2015,October,8-October-2021,Turmeric Whole(ثابت ہلدی),NA
Khudian    View Graph,October - 2015,October,8-October-2021,Persimmon(جاپانی پھل),"10,000.00"
Khudian    View Graph,October - 2015,October,8-October-2021,Jaman,NA
Khudian    View Graph,October - 2015,October,8-October-2021,green chickpeas(چھولیا),NA
Khudian    View Graph,October - 2015,October,8-October-2021,Pumpkin,"4,000.00"
Khudian    View Graph,October - 2015,October,8-October-2021,Melon,NA
Khudian    View Graph,October - 2015,October,8-October-2021,Apricot Yellow,NA
Khudian    View Graph,October - 2015,October,8-October-2021,Apricot White,NA
Khudian    View Graph,October - 2015,October,8-October-2021,Gram Pulse,NA
Khudian    View Graph,October - 2015,October,8-October-2021,Coriander (دھنیا),"15,000.00"
Khudian    View Graph,October - 2015,October,8-October-2021,Mustard Greens(ساگ سرسوں),"3,400.00"
Khudian    View Graph,October - 2015,October,8-October-2021,Green Onion,NA
Khudian    View Graph,October - 2015,October,8-October-2021,Water chestnut(سنگھاڑا),NA
Khudian    View Graph,October - 2015,October,8-October-2021,Apple (Ammre),NA
Khudian    View Graph,October - 2015,October,8-October-2021,Apple Kala Kullu (Madani),NA
Khudian    View Graph,October - 2015,October,8-October-2021,Apple Kala Kullu (Pahari),"15,300.00"
Khudian    View Graph,October - 2015,October,8-October-2021,Apple (Gatcha),"14,500.00"
Khudian    View Graph,October - 2015,October,8-October-2021,Apple (Golden),NA
Khudian    View Graph,October - 2015,October,8-October-2021,Sweet Potato(شکر قندی),"3,800.00"
Khudian    View Graph,October - 2015,October,8-October-2021,Turnip,"7,000.00"
Khudian    View Graph,October - 2015,October,8-October-2021,Capsicum (شملہ مرچ),"12,300.00"
Khudian    View Graph,October - 2015,October,8-October-2021,feutral early(100 Pcs) فروٹر,NA
Khudian    View Graph,October - 2015,October,8-October-2021,Gram Black,NA
Khudian    View Graph,October - 2015,October,8-October-2021,Bottle Gourd (کدو),"7,000.00"
Khudian    View Graph,October - 2015,October,8-October-2021,Bitter Gourd (کریلا),"10,000.00"
Khudian    View Graph,October - 2015,October,8-October-2021,Dates (Aseel),NA
Khudian    View Graph,October - 2015,October,8-October-2021,Cucumber (Kheera),"4,000.00"
Khudian    View Graph,October - 2015,October,8-October-2021,Kinnow (100Pcs),NA
Khudian    View Graph,October - 2015,October,8-October-2021,Carrot,"7,500.00"
Khudian    View Graph,October - 2015,October,8-October-2021,Carrot China,"11,000.00"
Khudian    View Graph,October - 2015,October,8-October-2021,Sweet Musk Melon,NA
Khudian    View Graph,October - 2015,October,8-October-2021,Sweet Musk Melon (Shireen),NA
Khudian    View Graph,October - 2015,October,8-October-2021,Grapefruit(100Pcs),"16,000.00"
Khudian    View Graph,October - 2015,October,8-October-2021,sugarcane,NA
Khudian    View Graph,October - 2015,October,8-October-2021,Cabbage,"5,200.00"
Khudian    View Graph,October - 2015,October,8-October-2021,Zucchini (گھیا توری),"8,800.00"
Khudian    View Graph,October - 2015,October,8-October-2021,Garlic (China),"27,000.00"
Khudian    View Graph,October - 2015,October,8-October-2021,Garlic (Local),"16,000.00"
Khudian    View Graph,October - 2015,October,8-October-2021,Lychee,NA
Khudian    View Graph,October - 2015,October,8-October-2021,Lemon (Other),NA
Khudian    View Graph,October - 2015,October,8-October-2021,Lemon (China),NA
Khudian    View Graph,October - 2015,October,8-October-2021,Lemon (Desi),NA
Khudian    View Graph,October - 2015,October,8-October-2021,Orange(100Pcs),NA
Khudian    View Graph,October - 2015,October,8-October-2021,Musambi(100Pcs),"76,650.00"
Khudian    View Graph,October - 2015,October,8-October-2021,Radish,NA
Khudian    View Graph,October - 2015,October,8-October-2021,Mongray,NA
Khudian    View Graph,October - 2015,October,8-October-2021,Peas,"22,400.00"
Khudian    View Graph,October - 2015,October,8-October-2021,Fenugreek(میتھی),"8,400.00"
Khudian    View Graph,October - 2015,October,8-October-2021,Cocunut,"17,500.00"
Khudian    View Graph,October - 2015,October,8-October-2021,Pear,"8,600.00"
Khudian    View Graph,October - 2015,October,8-October-2021,Tomato,"4,200.00"
Khudian    View Graph,October - 2015,October,8-October-2021,Tindian,"13,500.00"
Khudian    View Graph,October - 2015,October,8-October-2021,Tinda Desi,"15,000.00"
Khudian    View Graph,October - 2015,October,8-October-2021,Green Chilli,"12,500.00"
Khudian    View Graph,October - 2015,October,9-October-2021,Dates(Irani),NA
Khudian    View Graph,October - 2015,October,9-October-2021,Banana(DOZEN),64.00
Khudian    View Graph,October - 2015,October,9-October-2021,Ginger (Thai),"21,000.00"
Khudian    View Graph,October - 2015,October,9-October-2021,Ginger(China),"27,500.00"
Khudian    View Graph,October - 2015,October,9-October-2021,Cocoyam(اروی),"4,200.00"
Khudian    View Graph,October - 2015,October,9-October-2021,Strawberry,NA
Khudian    View Graph,October - 2015,October,9-October-2021,Plum,NA
Khudian    View Graph,October - 2015,October,9-October-2021,Potato Store,NA
Khudian    View Graph,October - 2015,October,9-October-2021,Potato Sugar free,"4,600.00"
Khudian    View Graph,October - 2015,October,9-October-2021,Potato Fresh,"5,800.00"
Khudian    View Graph,October - 2015,October,9-October-2021,Mango (Malda),NA
Khudian    View Graph,October - 2015,October,9-October-2021,Mango(Anwer Ratol),NA
Khudian    View Graph,October - 2015,October,9-October-2021,Mango(Chounsa),NA
Khudian    View Graph,October - 2015,October,9-October-2021,Mango(Desahri),NA
Khudian    View Graph,October - 2015,October,9-October-2021,Mango Desi,NA
Khudian    View Graph,October - 2015,October,9-October-2021,Mango(Sindhri),NA
Khudian    View Graph,October - 2015,October,9-October-2021,Mango Saharni,NA
Khudian    View Graph,October - 2015,October,9-October-2021,Guava,"5,700.00"
Khudian    View Graph,October - 2015,October,9-October-2021,Pomegranate(Badana),"28,000.00"
Khudian    View Graph,October - 2015,October,9-October-2021,Pomegranate Desi,"21,500.00"
Khudian    View Graph,October - 2015,October,9-October-2021,Pomegranate(Kandhari),"16,500.00"
Khudian    View Graph,October - 2015,October,9-October-2021,Grapes (Other),"12,500.00"
Khudian    View Graph,October - 2015,October,9-October-2021,Grapes Sundekhani,"26,500.00"
Khudian    View Graph,October - 2015,October,9-October-2021,Grapes Gola,"16,500.00"
Khudian    View Graph,October - 2015,October,9-October-2021,Peach,"12,500.00"
Khudian    View Graph,October - 2015,October,9-October-2021,Peach Special,"26,500.00"
Khudian    View Graph,October - 2015,October,9-October-2021,Lady Finger/Okra (بھنڈی توری),"7,400.00"
Khudian    View Graph,October - 2015,October,9-October-2021,jujube(بیر),NA
Khudian    View Graph,October - 2015,October,9-October-2021,Gram Flour (بیسن),NA
Khudian    View Graph,October - 2015,October,9-October-2021,Brinjal,"8,400.00"
Khudian    View Graph,October - 2015,October,9-October-2021,Spinach,NA
Khudian    View Graph,October - 2015,October,9-October-2021,Papaya(پپیتا),"12,500.00"
Khudian    View Graph,October - 2015,October,9-October-2021,Mint(پودینہ),500.00
Khudian    View Graph,October - 2015,October,9-October-2021,Cauliflower,"6,000.00"
Khudian    View Graph,October - 2015,October,9-October-2021,Onion,"4,000.00"
Khudian    View Graph,October - 2015,October,9-October-2021,Watermelon,NA
Khudian    View Graph,October - 2015,October,9-October-2021,Turmeric Whole(ثابت ہلدی),NA
Khudian    View Graph,October - 2015,October,9-October-2021,Persimmon(جاپانی پھل),"11,000.00"
Khudian    View Graph,October - 2015,October,9-October-2021,Jaman,NA
Khudian    View Graph,October - 2015,October,9-October-2021,green chickpeas(چھولیا),NA
Khudian    View Graph,October - 2015,October,9-October-2021,Pumpkin,"4,000.00"
Khudian    View Graph,October - 2015,October,9-October-2021,Melon,NA
Khudian    View Graph,October - 2015,October,9-October-2021,Apricot Yellow,NA
Khudian    View Graph,October - 2015,October,9-October-2021,Apricot White,NA
Khudian    View Graph,October - 2015,October,9-October-2021,Gram Pulse,NA
Khudian    View Graph,October - 2015,October,9-October-2021,Coriander (دھنیا),"15,000.00"
Khudian    View Graph,October - 2015,October,9-October-2021,Mustard Greens(ساگ سرسوں),"2,600.00"
Khudian    View Graph,October - 2015,October,9-October-2021,Green Onion,NA
Khudian    View Graph,October - 2015,October,9-October-2021,Water chestnut(سنگھاڑا),NA
Khudian    View Graph,October - 2015,October,9-October-2021,Apple (Ammre),NA
Khudian    View Graph,October - 2015,October,9-October-2021,Apple Kala Kullu (Madani),NA
Khudian    View Graph,October - 2015,October,9-October-2021,Apple Kala Kullu (Pahari),"15,000.00"
Khudian    View Graph,October - 2015,October,9-October-2021,Apple (Gatcha),"14,800.00"
Khudian    View Graph,October - 2015,October,9-October-2021,Apple (Golden),NA
Khudian    View Graph,October - 2015,October,9-October-2021,Sweet Potato(شکر قندی),"4,000.00"
Khudian    View Graph,October - 2015,October,9-October-2021,Turnip,"7,700.00"
Khudian    View Graph,October - 2015,October,9-October-2021,Capsicum (شملہ مرچ),"12,000.00"
Khudian    View Graph,October - 2015,October,9-October-2021,feutral early(100 Pcs) فروٹر,NA
Khudian    View Graph,October - 2015,October,9-October-2021,Gram Black,NA
Khudian    View Graph,October - 2015,October,9-October-2021,Bottle Gourd (کدو),"7,700.00"
Khudian    View Graph,October - 2015,October,9-October-2021,Bitter Gourd (کریلا),"7,700.00"
Khudian    View Graph,October - 2015,October,9-October-2021,Dates (Aseel),NA
Khudian    View Graph,October - 2015,October,9-October-2021,Cucumber (Kheera),"4,400.00"
Khudian    View Graph,October - 2015,October,9-October-2021,Kinnow (100Pcs),NA
Khudian    View Graph,October - 2015,October,9-October-2021,Carrot,"5,400.00"
Khudian    View Graph,October - 2015,October,9-October-2021,Carrot China,"10,500.00"
Khudian    View Graph,October - 2015,October,9-October-2021,Sweet Musk Melon,NA
Khudian    View Graph,October - 2015,October,9-October-2021,Sweet Musk Melon (Shireen),NA
Khudian    View Graph,October - 2015,October,9-October-2021,Grapefruit(100Pcs),"16,000.00"
Khudian    View Graph,October - 2015,October,9-October-2021,sugarcane,NA
Khudian    View Graph,October - 2015,October,9-October-2021,Cabbage,"6,000.00"
Khudian    View Graph,October - 2015,October,9-October-2021,Zucchini (گھیا توری),"11,000.00"
Khudian    View Graph,October - 2015,October,9-October-2021,Garlic (China),"26,500.00"
Khudian    View Graph,October - 2015,October,9-October-2021,Garlic (Local),"15,500.00"
Khudian    View Graph,October - 2015,October,9-October-2021,Lychee,NA
Khudian    View Graph,October - 2015,October,9-October-2021,Lemon (Other),NA
Khudian    View Graph,October - 2015,October,9-October-2021,Lemon (China),NA
Khudian    View Graph,October - 2015,October,9-October-2021,Lemon (Desi),NA
Khudian    View Graph,October - 2015,October,9-October-2021,Orange(100Pcs),NA
Khudian    View Graph,October - 2015,October,9-October-2021,Musambi(100Pcs),"69,950.00"
Khudian    View Graph,October - 2015,October,9-October-2021,Radish,"2,600.00"
Khudian    View Graph,October - 2015,October,9-October-2021,Mongray,"15,500.00"
Khudian    View Graph,October - 2015,October,9-October-2021,Peas,"21,400.00"
Khudian    View Graph,October - 2015,October,9-October-2021,Fenugreek(میتھی),"7,400.00"
Khudian    View Graph,October - 2015,October,9-October-2021,Cocunut,"17,500.00"
Khudian    View Graph,October - 2015,October,9-October-2021,Pear,"9,000.00"
Khudian    View Graph,October - 2015,October,9-October-2021,Tomato,"4,400.00"
Khudian    View Graph,October - 2015,October,9-October-2021,Tindian,"13,300.00"
Khudian    View Graph,October - 2015,October,9-October-2021,Tinda Desi,"15,500.00"
Khudian    View Graph,October - 2015,October,9-October-2021,Green Chilli,"11,500.00"
Khudian    View Graph,October - 2015,October,10-October-2021,Dates(Irani),NA
Khudian    View Graph,October - 2015,October,10-October-2021,Banana(DOZEN),70.00
Khudian    View Graph,October - 2015,October,10-October-2021,Ginger (Thai),"21,000.00"
Khudian    View Graph,October - 2015,October,10-October-2021,Ginger(China),"27,500.00"
Khudian    View Graph,October - 2015,October,10-October-2021,Cocoyam(اروی),"2,400.00"
Khudian    View Graph,October - 2015,October,10-October-2021,Strawberry,NA
Khudian    View Graph,October - 2015,October,10-October-2021,Plum,NA
Khudian    View Graph,October - 2015,October,10-October-2021,Potato Store,NA
Khudian    View Graph,October - 2015,October,10-October-2021,Potato Sugar free,"4,800.00"
Khudian    View Graph,October - 2015,October,10-October-2021,Potato Fresh,"6,000.00"
Khudian    View Graph,October - 2015,October,10-October-2021,Mango (Malda),NA
Khudian    View Graph,October - 2015,October,10-October-2021,Mango(Anwer Ratol),NA
Khudian    View Graph,October - 2015,October,10-October-2021,Mango(Chounsa),NA
Khudian    View Graph,October - 2015,October,10-October-2021,Mango(Desahri),NA
Khudian    View Graph,October - 2015,October,10-October-2021,Mango Desi,NA
Khudian    View Graph,October - 2015,October,10-October-2021,Mango(Sindhri),NA
Khudian    View Graph,October - 2015,October,10-October-2021,Mango Saharni,NA
Khudian    View Graph,October - 2015,October,10-October-2021,Guava,"5,400.00"
Khudian    View Graph,October - 2015,October,10-October-2021,Pomegranate(Badana),"27,500.00"
Khudian    View Graph,October - 2015,October,10-October-2021,Pomegranate Desi,"21,500.00"
Khudian    View Graph,October - 2015,October,10-October-2021,Pomegranate(Kandhari),"17,000.00"
Khudian    View Graph,October - 2015,October,10-October-2021,Grapes (Other),"13,000.00"
Khudian    View Graph,October - 2015,October,10-October-2021,Grapes Sundekhani,"27,000.00"
Khudian    View Graph,October - 2015,October,10-October-2021,Grapes Gola,"12,500.00"
Khudian    View Graph,October - 2015,October,10-October-2021,Peach,NA
Khudian    View Graph,October - 2015,October,10-October-2021,Peach Special,NA
Khudian    View Graph,October - 2015,October,10-October-2021,Lady Finger/Okra (بھنڈی توری),"6,500.00"
Khudian    View Graph,October - 2015,October,10-October-2021,jujube(بیر),NA
Khudian    View Graph,October - 2015,October,10-October-2021,Gram Flour (بیسن),NA
Khudian    View Graph,October - 2015,October,10-October-2021,Brinjal,"7,900.00"
Khudian    View Graph,October - 2015,October,10-October-2021,Spinach,NA
Khudian    View Graph,October - 2015,October,10-October-2021,Papaya(پپیتا),"12,500.00"
Khudian    View Graph,October - 2015,October,10-October-2021,Mint(پودینہ),500.00
Khudian    View Graph,October - 2015,October,10-October-2021,Cauliflower,"6,600.00"
Khudian    View Graph,October - 2015,October,10-October-2021,Onion,"4,000.00"
Khudian    View Graph,October - 2015,October,10-October-2021,Watermelon,NA
Khudian    View Graph,October - 2015,October,10-October-2021,Turmeric Whole(ثابت ہلدی),NA
Khudian    View Graph,October - 2015,October,10-October-2021,Persimmon(جاپانی پھل),"10,000.00"
Khudian    View Graph,October - 2015,October,10-October-2021,Jaman,NA
Khudian    View Graph,October - 2015,October,10-October-2021,green chickpeas(چھولیا),NA
Khudian    View Graph,October - 2015,October,10-October-2021,Pumpkin,"4,000.00"
Khudian    View Graph,October - 2015,October,10-October-2021,Melon,NA
Khudian    View Graph,October - 2015,October,10-October-2021,Apricot Yellow,NA
Khudian    View Graph,October - 2015,October,10-October-2021,Apricot White,NA
Khudian    View Graph,October - 2015,October,10-October-2021,Gram Pulse,NA
Khudian    View Graph,October - 2015,October,10-October-2021,Coriander (دھنیا),"14,500.00"
Khudian    View Graph,October - 2015,October,10-October-2021,Mustard Greens(ساگ سرسوں),"3,000.00"
Khudian    View Graph,October - 2015,October,10-October-2021,Green Onion,NA
Khudian    View Graph,October - 2015,October,10-October-2021,Water chestnut(سنگھاڑا),NA
Khudian    View Graph,October - 2015,October,10-October-2021,Apple (Ammre),NA
Khudian    View Graph,October - 2015,October,10-October-2021,Apple Kala Kullu (Madani),NA
Khudian    View Graph,October - 2015,October,10-October-2021,Apple Kala Kullu (Pahari),"15,200.00"
Khudian    View Graph,October - 2015,October,10-October-2021,Apple (Gatcha),"15,000.00"
Khudian    View Graph,October - 2015,October,10-October-2021,Apple (Golden),NA
Khudian    View Graph,October - 2015,October,10-October-2021,Sweet Potato(شکر قندی),"4,000.00"
Khudian    View Graph,October - 2015,October,10-October-2021,Turnip,"6,200.00"
Khudian    View Graph,October - 2015,October,10-October-2021,Capsicum (شملہ مرچ),"16,500.00"
Khudian    View Graph,October - 2015,October,10-October-2021,feutral early(100 Pcs) فروٹر,NA
Khudian    View Graph,October - 2015,October,10-October-2021,Gram Black,NA
Khudian    View Graph,October - 2015,October,10-October-2021,Bottle Gourd (کدو),"6,800.00"
Khudian    View Graph,October - 2015,October,10-October-2021,Bitter Gourd (کریلا),"7,300.00"
Khudian    View Graph,October - 2015,October,10-October-2021,Dates (Aseel),NA
