textbox3,Month,Year,Date,CropNameUrdu,textbox2
Alipur    View Graph,February - 2011,February,19-February-2016,Mango(Chounsa),NA
Alipur    View Graph,February - 2011,February,19-February-2016,Mango(Sindhri),NA
Alipur    View Graph,February - 2011,February,19-February-2016,Guava,NA
Alipur    View Graph,February - 2011,February,19-February-2016,Pomegranate(Kandhari),NA
Alipur    View Graph,February - 2011,February,19-February-2016,Grapes (Other),NA
Alipur    View Graph,February - 2011,February,19-February-2016,Grapes Sundekhani,NA
Alipur    View Graph,February - 2011,February,19-February-2016,Grapes Gola,NA
Alipur    View Graph,February - 2011,February,19-February-2016,Lady Finger/Okra (بھنڈی توری),NA
Alipur    View Graph,February - 2011,February,19-February-2016,Wheat Straw,NA
Alipur    View Graph,February - 2011,February,19-February-2016,jujube(بیر),NA
Alipur    View Graph,February - 2011,February,19-February-2016,Gram Flour (بیسن),NA
Alipur    View Graph,February - 2011,February,19-February-2016,Brinjal,NA
Alipur    View Graph,February - 2011,February,19-February-2016,Spinach,NA
Alipur    View Graph,February - 2011,February,19-February-2016,Mint(پودینہ),NA
Alipur    View Graph,February - 2011,February,19-February-2016,Cauliflower,NA
Alipur    View Graph,February - 2011,February,19-February-2016,Onion,"3,000.00"
Alipur    View Graph,February - 2011,February,19-February-2016,Watermelon,NA
Alipur    View Graph,February - 2011,February,19-February-2016,Rice Basmati Super (Old),NA
Alipur    View Graph,February - 2011,February,19-February-2016,Rice Basmati Super (New),NA
Alipur    View Graph,February - 2011,February,19-February-2016,Gram White(Imported),NA
Alipur    View Graph,February - 2011,February,19-February-2016,Sugar,NA
Alipur    View Graph,February - 2011,February,19-February-2016,Pumpkin,NA
Alipur    View Graph,February - 2011,February,19-February-2016,Melon,NA
Alipur    View Graph,February - 2011,February,19-February-2016,Apricot Yellow,NA
Alipur    View Graph,February - 2011,February,19-February-2016,Gram Pulse,NA
Alipur    View Graph,February - 2011,February,19-February-2016,Mash Pulse(Imported) washed,NA
Alipur    View Graph,February - 2011,February,19-February-2016,Moong Pulse,NA
Alipur    View Graph,February - 2011,February,19-February-2016,Apple (Ammre),NA
Alipur    View Graph,February - 2011,February,19-February-2016,Apple Kala Kullu (Madani),NA
Alipur    View Graph,February - 2011,February,19-February-2016,Apple Kala Kullu (Pahari),"10,500.00"
Alipur    View Graph,February - 2011,February,19-February-2016,Apple (Gatcha),NA
Alipur    View Graph,February - 2011,February,19-February-2016,Apple (Golden),NA
Alipur    View Graph,February - 2011,February,19-February-2016,Sweet Potato(شکر قندی),NA
Alipur    View Graph,February - 2011,February,19-February-2016,Turnip,NA
Alipur    View Graph,February - 2011,February,19-February-2016,Capsicum (شملہ مرچ),NA
Alipur    View Graph,February - 2011,February,19-February-2016,Bottle Gourd (کدو),NA
Alipur    View Graph,February - 2011,February,19-February-2016,Bitter Gourd (کریلا),NA
Alipur    View Graph,February - 2011,February,19-February-2016,Dates (Aseel),NA
Alipur    View Graph,February - 2011,February,19-February-2016,Cucumber (Kheera),NA
Alipur    View Graph,February - 2011,February,19-February-2016,Kinnow (100Pcs),NA
Alipur    View Graph,February - 2011,February,19-February-2016,Carrot,NA
Alipur    View Graph,February - 2011,February,19-February-2016,Cabbage,NA
Alipur    View Graph,February - 2011,February,19-February-2016,Garlic (China),NA
Alipur    View Graph,February - 2011,February,19-February-2016,Garlic (Local),NA
Alipur    View Graph,February - 2011,February,19-February-2016,Lemon (China),NA
Alipur    View Graph,February - 2011,February,19-February-2016,Lemon (Desi),NA
Alipur    View Graph,February - 2011,February,19-February-2016,Orange(100Pcs),NA
Alipur    View Graph,February - 2011,February,19-February-2016,Musambi(100Pcs),NA
Alipur    View Graph,February - 2011,February,19-February-2016,Radish,NA
Alipur    View Graph,February - 2011,February,19-February-2016,Paddy Basmati,NA
Alipur    View Graph,February - 2011,February,19-February-2016,Mongray,NA
Alipur    View Graph,February - 2011,February,19-February-2016,Peas,NA
Alipur    View Graph,February - 2011,February,19-February-2016,Fenugreek(میتھی),NA
Alipur    View Graph,February - 2011,February,19-February-2016,Cocunut,NA
Alipur    View Graph,February - 2011,February,19-February-2016,Tomato,"2,150.00"
Alipur    View Graph,February - 2011,February,19-February-2016,Tinda Desi,NA
Alipur    View Graph,February - 2011,February,19-February-2016,Green Chilli,NA
Alipur    View Graph,February - 2011,February,22-February-2016,Banana(DOZEN),65.00
Alipur    View Graph,February - 2011,February,22-February-2016,Ginger (Thai),NA
Alipur    View Graph,February - 2011,February,22-February-2016,Ginger(China),NA
Alipur    View Graph,February - 2011,February,22-February-2016,Cocoyam(اروی),NA
Alipur    View Graph,February - 2011,February,22-February-2016,Strawberry,NA
Alipur    View Graph,February - 2011,February,22-February-2016,Potato Store,NA
Alipur    View Graph,February - 2011,February,22-February-2016,Potato Fresh,"1,200.00"
Alipur    View Graph,February - 2011,February,22-February-2016,Mango(Chounsa),NA
Alipur    View Graph,February - 2011,February,22-February-2016,Mango(Sindhri),NA
Alipur    View Graph,February - 2011,February,22-February-2016,Guava,NA
Alipur    View Graph,February - 2011,February,22-February-2016,Pomegranate(Kandhari),NA
Alipur    View Graph,February - 2011,February,22-February-2016,Grapes (Other),NA
Alipur    View Graph,February - 2011,February,22-February-2016,Grapes Sundekhani,NA
Alipur    View Graph,February - 2011,February,22-February-2016,Grapes Gola,NA
Alipur    View Graph,February - 2011,February,22-February-2016,Lady Finger/Okra (بھنڈی توری),NA
Alipur    View Graph,February - 2011,February,22-February-2016,Wheat Straw,NA
Alipur    View Graph,February - 2011,February,22-February-2016,jujube(بیر),NA
Alipur    View Graph,February - 2011,February,22-February-2016,Gram Flour (بیسن),NA
Alipur    View Graph,February - 2011,February,22-February-2016,Brinjal,NA
Alipur    View Graph,February - 2011,February,22-February-2016,Spinach,NA
Alipur    View Graph,February - 2011,February,22-February-2016,Mint(پودینہ),NA
Alipur    View Graph,February - 2011,February,22-February-2016,Cauliflower,NA
Alipur    View Graph,February - 2011,February,22-February-2016,Onion,"2,800.00"
Alipur    View Graph,February - 2011,February,22-February-2016,Watermelon,NA
Alipur    View Graph,February - 2011,February,22-February-2016,Rice Basmati Super (Old),NA
Alipur    View Graph,February - 2011,February,22-February-2016,Rice Basmati Super (New),NA
Alipur    View Graph,February - 2011,February,22-February-2016,Gram White(Imported),NA
Alipur    View Graph,February - 2011,February,22-February-2016,Sugar,NA
Alipur    View Graph,February - 2011,February,22-February-2016,Pumpkin,NA
Alipur    View Graph,February - 2011,February,22-February-2016,Melon,NA
Alipur    View Graph,February - 2011,February,22-February-2016,Apricot Yellow,NA
Alipur    View Graph,February - 2011,February,22-February-2016,Gram Pulse,NA
Alipur    View Graph,February - 2011,February,22-February-2016,Mash Pulse(Imported) washed,NA
Alipur    View Graph,February - 2011,February,22-February-2016,Moong Pulse,NA
Alipur    View Graph,February - 2011,February,22-February-2016,Apple (Ammre),NA
Alipur    View Graph,February - 2011,February,22-February-2016,Apple Kala Kullu (Madani),"10,500.00"
Alipur    View Graph,February - 2011,February,22-February-2016,Apple Kala Kullu (Pahari),NA
Alipur    View Graph,February - 2011,February,22-February-2016,Apple (Gatcha),NA
Alipur    View Graph,February - 2011,February,22-February-2016,Apple (Golden),NA
Alipur    View Graph,February - 2011,February,22-February-2016,Sweet Potato(شکر قندی),NA
Alipur    View Graph,February - 2011,February,22-February-2016,Turnip,NA
Alipur    View Graph,February - 2011,February,22-February-2016,Capsicum (شملہ مرچ),NA
Alipur    View Graph,February - 2011,February,22-February-2016,Bottle Gourd (کدو),NA
Alipur    View Graph,February - 2011,February,22-February-2016,Bitter Gourd (کریلا),NA
Alipur    View Graph,February - 2011,February,22-February-2016,Dates (Aseel),NA
Alipur    View Graph,February - 2011,February,22-February-2016,Cucumber (Kheera),NA
Alipur    View Graph,February - 2011,February,22-February-2016,Kinnow (100Pcs),NA
Alipur    View Graph,February - 2011,February,22-February-2016,Carrot,NA
Alipur    View Graph,February - 2011,February,22-February-2016,Cabbage,NA
Alipur    View Graph,February - 2011,February,22-February-2016,Garlic (China),NA
Alipur    View Graph,February - 2011,February,22-February-2016,Garlic (Local),NA
Alipur    View Graph,February - 2011,February,22-February-2016,Lemon (China),NA
Alipur    View Graph,February - 2011,February,22-February-2016,Lemon (Desi),NA
Alipur    View Graph,February - 2011,February,22-February-2016,Orange(100Pcs),NA
Alipur    View Graph,February - 2011,February,22-February-2016,Musambi(100Pcs),NA
Alipur    View Graph,February - 2011,February,22-February-2016,Radish,NA
Alipur    View Graph,February - 2011,February,22-February-2016,Paddy Basmati,NA
Alipur    View Graph,February - 2011,February,22-February-2016,Mongray,NA
Alipur    View Graph,February - 2011,February,22-February-2016,Peas,NA
Alipur    View Graph,February - 2011,February,22-February-2016,Fenugreek(میتھی),NA
Alipur    View Graph,February - 2011,February,22-February-2016,Cocunut,NA
Alipur    View Graph,February - 2011,February,22-February-2016,Tomato,"2,000.00"
Alipur    View Graph,February - 2011,February,22-February-2016,Tinda Desi,NA
Alipur    View Graph,February - 2011,February,22-February-2016,Green Chilli,NA
Alipur    View Graph,February - 2011,February,25-February-2016,Banana(DOZEN),65.00
Alipur    View Graph,February - 2011,February,25-February-2016,Ginger (Thai),NA
Alipur    View Graph,February - 2011,February,25-February-2016,Ginger(China),NA
Alipur    View Graph,February - 2011,February,25-February-2016,Cocoyam(اروی),NA
Alipur    View Graph,February - 2011,February,25-February-2016,Strawberry,NA
Alipur    View Graph,February - 2011,February,25-February-2016,Potato Store,NA
Alipur    View Graph,February - 2011,February,25-February-2016,Potato Fresh,"1,100.00"
Alipur    View Graph,February - 2011,February,25-February-2016,Mango(Chounsa),NA
Alipur    View Graph,February - 2011,February,25-February-2016,Mango(Sindhri),NA
Alipur    View Graph,February - 2011,February,25-February-2016,Guava,NA
Alipur    View Graph,February - 2011,February,25-February-2016,Pomegranate(Kandhari),NA
Alipur    View Graph,February - 2011,February,25-February-2016,Grapes (Other),NA
Alipur    View Graph,February - 2011,February,25-February-2016,Grapes Sundekhani,NA
Alipur    View Graph,February - 2011,February,25-February-2016,Grapes Gola,NA
Alipur    View Graph,February - 2011,February,25-February-2016,Lady Finger/Okra (بھنڈی توری),NA
Alipur    View Graph,February - 2011,February,25-February-2016,Wheat Straw,NA
Alipur    View Graph,February - 2011,February,25-February-2016,jujube(بیر),NA
Alipur    View Graph,February - 2011,February,25-February-2016,Gram Flour (بیسن),NA
Alipur    View Graph,February - 2011,February,25-February-2016,Brinjal,NA
Alipur    View Graph,February - 2011,February,25-February-2016,Spinach,NA
Alipur    View Graph,February - 2011,February,25-February-2016,Mint(پودینہ),NA
Alipur    View Graph,February - 2011,February,25-February-2016,Cauliflower,NA
Alipur    View Graph,February - 2011,February,25-February-2016,Onion,"3,100.00"
Alipur    View Graph,February - 2011,February,25-February-2016,Watermelon,NA
Alipur    View Graph,February - 2011,February,25-February-2016,Rice Basmati Super (Old),NA
Alipur    View Graph,February - 2011,February,25-February-2016,Rice Basmati Super (New),NA
Alipur    View Graph,February - 2011,February,25-February-2016,Gram White(Imported),NA
Alipur    View Graph,February - 2011,February,25-February-2016,Sugar,NA
Alipur    View Graph,February - 2011,February,25-February-2016,Pumpkin,NA
Alipur    View Graph,February - 2011,February,25-February-2016,Melon,NA
Alipur    View Graph,February - 2011,February,25-February-2016,Apricot Yellow,NA
Alipur    View Graph,February - 2011,February,25-February-2016,Gram Pulse,NA
Alipur    View Graph,February - 2011,February,25-February-2016,Mash Pulse(Imported) washed,NA
Alipur    View Graph,February - 2011,February,25-February-2016,Moong Pulse,NA
Alipur    View Graph,February - 2011,February,25-February-2016,Apple (Ammre),NA
Alipur    View Graph,February - 2011,February,25-February-2016,Apple Kala Kullu (Madani),NA
Alipur    View Graph,February - 2011,February,25-February-2016,Apple Kala Kullu (Pahari),"10,000.00"
Alipur    View Graph,February - 2011,February,25-February-2016,Apple (Gatcha),NA
Alipur    View Graph,February - 2011,February,25-February-2016,Apple (Golden),NA
Alipur    View Graph,February - 2011,February,25-February-2016,Sweet Potato(شکر قندی),NA
Alipur    View Graph,February - 2011,February,25-February-2016,Turnip,NA
Alipur    View Graph,February - 2011,February,25-February-2016,Capsicum (شملہ مرچ),NA
Alipur    View Graph,February - 2011,February,25-February-2016,Bottle Gourd (کدو),NA
Alipur    View Graph,February - 2011,February,25-February-2016,Bitter Gourd (کریلا),NA
Alipur    View Graph,February - 2011,February,25-February-2016,Dates (Aseel),NA
Alipur    View Graph,February - 2011,February,25-February-2016,Cucumber (Kheera),NA
Alipur    View Graph,February - 2011,February,25-February-2016,Kinnow (100Pcs),NA
Alipur    View Graph,February - 2011,February,25-February-2016,Carrot,NA
Alipur    View Graph,February - 2011,February,25-February-2016,Cabbage,NA
Alipur    View Graph,February - 2011,February,25-February-2016,Garlic (China),NA
Alipur    View Graph,February - 2011,February,25-February-2016,Garlic (Local),NA
Alipur    View Graph,February - 2011,February,25-February-2016,Lemon (China),NA
Alipur    View Graph,February - 2011,February,25-February-2016,Lemon (Desi),NA
Alipur    View Graph,February - 2011,February,25-February-2016,Orange(100Pcs),NA
Alipur    View Graph,February - 2011,February,25-February-2016,Musambi(100Pcs),NA
Alipur    View Graph,February - 2011,February,25-February-2016,Radish,NA
Alipur    View Graph,February - 2011,February,25-February-2016,Paddy Basmati,NA
Alipur    View Graph,February - 2011,February,25-February-2016,Mongray,NA
Alipur    View Graph,February - 2011,February,25-February-2016,Peas,NA
Alipur    View Graph,February - 2011,February,25-February-2016,Fenugreek(میتھی),NA
Alipur    View Graph,February - 2011,February,25-February-2016,Cocunut,NA
Alipur    View Graph,February - 2011,February,25-February-2016,Tomato,"2,300.00"
Alipur    View Graph,February - 2011,February,25-February-2016,Tinda Desi,NA
Alipur    View Graph,February - 2011,February,25-February-2016,Green Chilli,NA
Alipur    View Graph,February - 2011,February,26-February-2016,Banana(DOZEN),65.00
Alipur    View Graph,February - 2011,February,26-February-2016,Ginger (Thai),NA
Alipur    View Graph,February - 2011,February,26-February-2016,Ginger(China),NA
Alipur    View Graph,February - 2011,February,26-February-2016,Cocoyam(اروی),NA
Alipur    View Graph,February - 2011,February,26-February-2016,Strawberry,NA
Alipur    View Graph,February - 2011,February,26-February-2016,Potato Store,NA
Alipur    View Graph,February - 2011,February,26-February-2016,Potato Fresh,"1,400.00"
Alipur    View Graph,February - 2011,February,26-February-2016,Mango(Chounsa),NA
Alipur    View Graph,February - 2011,February,26-February-2016,Mango(Sindhri),NA
Alipur    View Graph,February - 2011,February,26-February-2016,Guava,NA
Alipur    View Graph,February - 2011,February,26-February-2016,Pomegranate(Kandhari),NA
Alipur    View Graph,February - 2011,February,26-February-2016,Grapes (Other),NA
Alipur    View Graph,February - 2011,February,26-February-2016,Grapes Sundekhani,NA
Alipur    View Graph,February - 2011,February,26-February-2016,Grapes Gola,NA
Alipur    View Graph,February - 2011,February,26-February-2016,Lady Finger/Okra (بھنڈی توری),NA
Alipur    View Graph,February - 2011,February,26-February-2016,Wheat Straw,NA
Alipur    View Graph,February - 2011,February,26-February-2016,jujube(بیر),NA
Alipur    View Graph,February - 2011,February,26-February-2016,Gram Flour (بیسن),NA
Alipur    View Graph,February - 2011,February,26-February-2016,Brinjal,NA
Alipur    View Graph,February - 2011,February,26-February-2016,Spinach,NA
Alipur    View Graph,February - 2011,February,26-February-2016,Mint(پودینہ),NA
Alipur    View Graph,February - 2011,February,26-February-2016,Cauliflower,NA
Alipur    View Graph,February - 2011,February,26-February-2016,Onion,"3,200.00"
Alipur    View Graph,February - 2011,February,26-February-2016,Watermelon,NA
Alipur    View Graph,February - 2011,February,26-February-2016,Rice Basmati Super (Old),NA
Alipur    View Graph,February - 2011,February,26-February-2016,Rice Basmati Super (New),NA
Alipur    View Graph,February - 2011,February,26-February-2016,Gram White(Imported),NA
Alipur    View Graph,February - 2011,February,26-February-2016,Sugar,NA
Alipur    View Graph,February - 2011,February,26-February-2016,Pumpkin,NA
Alipur    View Graph,February - 2011,February,26-February-2016,Melon,NA
Alipur    View Graph,February - 2011,February,26-February-2016,Apricot Yellow,NA
Alipur    View Graph,February - 2011,February,26-February-2016,Gram Pulse,NA
Alipur    View Graph,February - 2011,February,26-February-2016,Mash Pulse(Imported) washed,NA
Alipur    View Graph,February - 2011,February,26-February-2016,Moong Pulse,NA
Alipur    View Graph,February - 2011,February,26-February-2016,Apple (Ammre),NA
Alipur    View Graph,February - 2011,February,26-February-2016,Apple Kala Kullu (Madani),NA
Alipur    View Graph,February - 2011,February,26-February-2016,Apple Kala Kullu (Pahari),"10,000.00"
Alipur    View Graph,February - 2011,February,26-February-2016,Apple (Gatcha),NA
Alipur    View Graph,February - 2011,February,26-February-2016,Apple (Golden),NA
Alipur    View Graph,February - 2011,February,26-February-2016,Sweet Potato(شکر قندی),NA
Alipur    View Graph,February - 2011,February,26-February-2016,Turnip,NA
Alipur    View Graph,February - 2011,February,26-February-2016,Capsicum (شملہ مرچ),NA
Alipur    View Graph,February - 2011,February,26-February-2016,Bottle Gourd (کدو),NA
Alipur    View Graph,February - 2011,February,26-February-2016,Bitter Gourd (کریلا),NA
Alipur    View Graph,February - 2011,February,26-February-2016,Dates (Aseel),NA
Alipur    View Graph,February - 2011,February,26-February-2016,Cucumber (Kheera),NA
Alipur    View Graph,February - 2011,February,26-February-2016,Kinnow (100Pcs),NA
Alipur    View Graph,February - 2011,February,26-February-2016,Carrot,NA
Alipur    View Graph,February - 2011,February,26-February-2016,Cabbage,NA
Alipur    View Graph,February - 2011,February,26-February-2016,Garlic (China),NA
Alipur    View Graph,February - 2011,February,26-February-2016,Garlic (Local),NA
Alipur    View Graph,February - 2011,February,26-February-2016,Lemon (China),NA
Alipur    View Graph,February - 2011,February,26-February-2016,Lemon (Desi),NA
Alipur    View Graph,February - 2011,February,26-February-2016,Orange(100Pcs),NA
Alipur    View Graph,February - 2011,February,26-February-2016,Musambi(100Pcs),NA
Alipur    View Graph,February - 2011,February,26-February-2016,Radish,NA
Alipur    View Graph,February - 2011,February,26-February-2016,Paddy Basmati,NA
Alipur    View Graph,February - 2011,February,26-February-2016,Mongray,NA
Alipur    View Graph,February - 2011,February,26-February-2016,Peas,NA
Alipur    View Graph,February - 2011,February,26-February-2016,Fenugreek(میتھی),NA
Alipur    View Graph,February - 2011,February,26-February-2016,Cocunut,NA
Alipur    View Graph,February - 2011,February,26-February-2016,Tomato,"2,100.00"
Alipur    View Graph,February - 2011,February,26-February-2016,Tinda Desi,NA
Alipur    View Graph,February - 2011,February,26-February-2016,Green Chilli,NA
Alipur    View Graph,February - 2011,February,27-February-2016,Banana(DOZEN),65.00
Alipur    View Graph,February - 2011,February,27-February-2016,Ginger (Thai),NA
Alipur    View Graph,February - 2011,February,27-February-2016,Ginger(China),NA
Alipur    View Graph,February - 2011,February,27-February-2016,Cocoyam(اروی),NA
Alipur    View Graph,February - 2011,February,27-February-2016,Strawberry,NA
Alipur    View Graph,February - 2011,February,27-February-2016,Potato Store,NA
Alipur    View Graph,February - 2011,February,27-February-2016,Potato Fresh,"1,200.00"
Alipur    View Graph,February - 2011,February,27-February-2016,Mango(Chounsa),NA
Alipur    View Graph,February - 2011,February,27-February-2016,Mango(Sindhri),NA
Alipur    View Graph,February - 2011,February,27-February-2016,Guava,NA
Alipur    View Graph,February - 2011,February,27-February-2016,Pomegranate(Kandhari),NA
Alipur    View Graph,February - 2011,February,27-February-2016,Grapes (Other),NA
Alipur    View Graph,February - 2011,February,27-February-2016,Grapes Sundekhani,NA
Alipur    View Graph,February - 2011,February,27-February-2016,Grapes Gola,NA
Alipur    View Graph,February - 2011,February,27-February-2016,Lady Finger/Okra (بھنڈی توری),NA
Alipur    View Graph,February - 2011,February,27-February-2016,Wheat Straw,NA
Alipur    View Graph,February - 2011,February,27-February-2016,jujube(بیر),NA
Alipur    View Graph,February - 2011,February,27-February-2016,Gram Flour (بیسن),NA
Alipur    View Graph,February - 2011,February,27-February-2016,Brinjal,NA
Alipur    View Graph,February - 2011,February,27-February-2016,Spinach,NA
Alipur    View Graph,February - 2011,February,27-February-2016,Mint(پودینہ),NA
Alipur    View Graph,February - 2011,February,27-February-2016,Cauliflower,NA
Alipur    View Graph,February - 2011,February,27-February-2016,Onion,"3,100.00"
Alipur    View Graph,February - 2011,February,27-February-2016,Watermelon,NA
Alipur    View Graph,February - 2011,February,27-February-2016,Rice Basmati Super (Old),NA
Alipur    View Graph,February - 2011,February,27-February-2016,Rice Basmati Super (New),NA
Alipur    View Graph,February - 2011,February,27-February-2016,Gram White(Imported),NA
Alipur    View Graph,February - 2011,February,27-February-2016,Sugar,NA
Alipur    View Graph,February - 2011,February,27-February-2016,Pumpkin,NA
Alipur    View Graph,February - 2011,February,27-February-2016,Melon,NA
Alipur    View Graph,February - 2011,February,27-February-2016,Apricot Yellow,NA
Alipur    View Graph,February - 2011,February,27-February-2016,Gram Pulse,NA
Alipur    View Graph,February - 2011,February,27-February-2016,Mash Pulse(Imported) washed,NA
Alipur    View Graph,February - 2011,February,27-February-2016,Moong Pulse,NA
Alipur    View Graph,February - 2011,February,27-February-2016,Apple (Ammre),NA
Alipur    View Graph,February - 2011,February,27-February-2016,Apple Kala Kullu (Madani),NA
Alipur    View Graph,February - 2011,February,27-February-2016,Apple Kala Kullu (Pahari),"10,500.00"
Alipur    View Graph,February - 2011,February,27-February-2016,Apple (Gatcha),NA
Alipur    View Graph,February - 2011,February,27-February-2016,Apple (Golden),NA
Alipur    View Graph,February - 2011,February,27-February-2016,Sweet Potato(شکر قندی),NA
Alipur    View Graph,February - 2011,February,27-February-2016,Turnip,NA
Alipur    View Graph,February - 2011,February,27-February-2016,Capsicum (شملہ مرچ),NA
Alipur    View Graph,February - 2011,February,27-February-2016,Bottle Gourd (کدو),NA
Alipur    View Graph,February - 2011,February,27-February-2016,Bitter Gourd (کریلا),NA
Alipur    View Graph,February - 2011,February,27-February-2016,Dates (Aseel),NA
Alipur    View Graph,February - 2011,February,27-February-2016,Cucumber (Kheera),NA
Alipur    View Graph,February - 2011,February,27-February-2016,Kinnow (100Pcs),NA
Alipur    View Graph,February - 2011,February,27-February-2016,Carrot,NA
Alipur    View Graph,February - 2011,February,27-February-2016,Cabbage,NA
Alipur    View Graph,February - 2011,February,27-February-2016,Garlic (China),NA
Alipur    View Graph,February - 2011,February,27-February-2016,Garlic (Local),NA
Alipur    View Graph,February - 2011,February,27-February-2016,Lemon (China),NA
Alipur    View Graph,February - 2011,February,27-February-2016,Lemon (Desi),NA
Alipur    View Graph,February - 2011,February,27-February-2016,Orange(100Pcs),NA
Alipur    View Graph,February - 2011,February,27-February-2016,Musambi(100Pcs),NA
Alipur    View Graph,February - 2011,February,27-February-2016,Radish,NA
Alipur    View Graph,February - 2011,February,27-February-2016,Paddy Basmati,NA
Alipur    View Graph,February - 2011,February,27-February-2016,Mongray,NA
Alipur    View Graph,February - 2011,February,27-February-2016,Peas,NA
Alipur    View Graph,February - 2011,February,27-February-2016,Fenugreek(میتھی),NA
Alipur    View Graph,February - 2011,February,27-February-2016,Cocunut,NA
Alipur    View Graph,February - 2011,February,27-February-2016,Tomato,"2,200.00"
Alipur    View Graph,February - 2011,February,27-February-2016,Tinda Desi,NA
Alipur    View Graph,February - 2011,February,27-February-2016,Green Chilli,NA
Alipur    View Graph,February - 2011,February,29-February-2016,Banana(DOZEN),65.00
Alipur    View Graph,February - 2011,February,29-February-2016,Ginger (Thai),NA
Alipur    View Graph,February - 2011,February,29-February-2016,Ginger(China),NA
Alipur    View Graph,February - 2011,February,29-February-2016,Cocoyam(اروی),NA
Alipur    View Graph,February - 2011,February,29-February-2016,Strawberry,NA
Alipur    View Graph,February - 2011,February,29-February-2016,Potato Store,NA
Alipur    View Graph,February - 2011,February,29-February-2016,Potato Fresh,"1,400.00"
Alipur    View Graph,February - 2011,February,29-February-2016,Mango(Chounsa),NA
Alipur    View Graph,February - 2011,February,29-February-2016,Mango(Sindhri),NA
Alipur    View Graph,February - 2011,February,29-February-2016,Guava,NA
Alipur    View Graph,February - 2011,February,29-February-2016,Pomegranate(Kandhari),NA
Alipur    View Graph,February - 2011,February,29-February-2016,Grapes (Other),NA
Alipur    View Graph,February - 2011,February,29-February-2016,Grapes Sundekhani,NA
Alipur    View Graph,February - 2011,February,29-February-2016,Grapes Gola,NA
Alipur    View Graph,February - 2011,February,29-February-2016,Lady Finger/Okra (بھنڈی توری),NA
Alipur    View Graph,February - 2011,February,29-February-2016,Wheat Straw,NA
Alipur    View Graph,February - 2011,February,29-February-2016,jujube(بیر),NA
Alipur    View Graph,February - 2011,February,29-February-2016,Gram Flour (بیسن),NA
Alipur    View Graph,February - 2011,February,29-February-2016,Brinjal,NA
Alipur    View Graph,February - 2011,February,29-February-2016,Spinach,NA
Alipur    View Graph,February - 2011,February,29-February-2016,Mint(پودینہ),NA
Alipur    View Graph,February - 2011,February,29-February-2016,Cauliflower,NA
Alipur    View Graph,February - 2011,February,29-February-2016,Onion,"2,900.00"
Alipur    View Graph,February - 2011,February,29-February-2016,Watermelon,NA
Alipur    View Graph,February - 2011,February,29-February-2016,Rice Basmati Super (Old),NA
Alipur    View Graph,February - 2011,February,29-February-2016,Rice Basmati Super (New),NA
Alipur    View Graph,February - 2011,February,29-February-2016,Gram White(Imported),NA
Alipur    View Graph,February - 2011,February,29-February-2016,Sugar,NA
Alipur    View Graph,February - 2011,February,29-February-2016,Pumpkin,NA
Alipur    View Graph,February - 2011,February,29-February-2016,Melon,NA
Alipur    View Graph,February - 2011,February,29-February-2016,Apricot Yellow,NA
Alipur    View Graph,February - 2011,February,29-February-2016,Gram Pulse,NA
Alipur    View Graph,February - 2011,February,29-February-2016,Mash Pulse(Imported) washed,NA
Alipur    View Graph,February - 2011,February,29-February-2016,Moong Pulse,NA
Alipur    View Graph,February - 2011,February,29-February-2016,Apple (Ammre),NA
Alipur    View Graph,February - 2011,February,29-February-2016,Apple Kala Kullu (Madani),NA
Alipur    View Graph,February - 2011,February,29-February-2016,Apple Kala Kullu (Pahari),"10,000.00"
Alipur    View Graph,February - 2011,February,29-February-2016,Apple (Gatcha),NA
Alipur    View Graph,February - 2011,February,29-February-2016,Apple (Golden),NA
Alipur    View Graph,February - 2011,February,29-February-2016,Sweet Potato(شکر قندی),NA
Alipur    View Graph,February - 2011,February,29-February-2016,Turnip,NA
Alipur    View Graph,February - 2011,February,29-February-2016,Capsicum (شملہ مرچ),NA
Alipur    View Graph,February - 2011,February,29-February-2016,Bottle Gourd (کدو),NA
Alipur    View Graph,February - 2011,February,29-February-2016,Bitter Gourd (کریلا),NA
Alipur    View Graph,February - 2011,February,29-February-2016,Dates (Aseel),NA
Alipur    View Graph,February - 2011,February,29-February-2016,Cucumber (Kheera),NA
Alipur    View Graph,February - 2011,February,29-February-2016,Kinnow (100Pcs),NA
Alipur    View Graph,February - 2011,February,29-February-2016,Carrot,NA
Alipur    View Graph,February - 2011,February,29-February-2016,Cabbage,NA
Alipur    View Graph,February - 2011,February,29-February-2016,Garlic (China),NA
Alipur    View Graph,February - 2011,February,29-February-2016,Garlic (Local),NA
Alipur    View Graph,February - 2011,February,29-February-2016,Lemon (China),NA
Alipur    View Graph,February - 2011,February,29-February-2016,Lemon (Desi),NA
Alipur    View Graph,February - 2011,February,29-February-2016,Orange(100Pcs),NA
Alipur    View Graph,February - 2011,February,29-February-2016,Musambi(100Pcs),NA
Alipur    View Graph,February - 2011,February,29-February-2016,Radish,NA
Alipur    View Graph,February - 2011,February,29-February-2016,Paddy Basmati,NA
Alipur    View Graph,February - 2011,February,29-February-2016,Mongray,NA
Alipur    View Graph,February - 2011,February,29-February-2016,Peas,NA
Alipur    View Graph,February - 2011,February,29-February-2016,Fenugreek(میتھی),NA
Alipur    View Graph,February - 2011,February,29-February-2016,Cocunut,NA
