textbox3,Month,Year,Date,CropNameUrdu,textbox2
AliPurChatta    View Graph,December - 2015,December,19-December-2016,Capsicum (شملہ مرچ),"6,250.00"
AliPurChatta    View Graph,December - 2015,December,19-December-2016,feutral early(100 Pcs) فروٹر,NA
AliPurChatta    View Graph,December - 2015,December,19-December-2016,Gram Black,NA
AliPurChatta    View Graph,December - 2015,December,19-December-2016,Bottle Gourd (کدو),"1,900.00"
AliPurChatta    View Graph,December - 2015,December,19-December-2016,Bitter Gourd (کریلا),"3,700.00"
AliPurChatta    View Graph,December - 2015,December,19-December-2016,Dates (Aseel),NA
AliPurChatta    View Graph,December - 2015,December,19-December-2016,Banola Cake,NA
AliPurChatta    View Graph,December - 2015,December,19-December-2016,Cucumber (Kheera),"2,100.00"
AliPurChatta    View Graph,December - 2015,December,19-December-2016,Kinnow (100Pcs),NA
AliPurChatta    View Graph,December - 2015,December,19-December-2016,Carrot,"1,800.00"
AliPurChatta    View Graph,December - 2015,December,19-December-2016,Grapefruit(100Pcs),NA
AliPurChatta    View Graph,December - 2015,December,19-December-2016,Wheat,NA
AliPurChatta    View Graph,December - 2015,December,19-December-2016,Cabbage,"2,750.00"
AliPurChatta    View Graph,December - 2015,December,19-December-2016,Jaggery (گڑ),NA
AliPurChatta    View Graph,December - 2015,December,19-December-2016,Zucchini (گھیا توری),NA
AliPurChatta    View Graph,December - 2015,December,19-December-2016,Garlic (China),"28,100.00"
AliPurChatta    View Graph,December - 2015,December,19-December-2016,Garlic (Local),"21,500.00"
AliPurChatta    View Graph,December - 2015,December,19-December-2016,Lemon (China),NA
AliPurChatta    View Graph,December - 2015,December,19-December-2016,Lemon (Desi),NA
AliPurChatta    View Graph,December - 2015,December,19-December-2016,Mash,NA
AliPurChatta    View Graph,December - 2015,December,19-December-2016,Orange(100Pcs),515.00
AliPurChatta    View Graph,December - 2015,December,19-December-2016,Musambi(100Pcs),750.00
AliPurChatta    View Graph,December - 2015,December,19-December-2016,Masoor Whole (Imported),NA
AliPurChatta    View Graph,December - 2015,December,19-December-2016,Masoor Pulse (Imported),NA
AliPurChatta    View Graph,December - 2015,December,19-December-2016,Maize,NA
AliPurChatta    View Graph,December - 2015,December,19-December-2016,Radish,900.00
AliPurChatta    View Graph,December - 2015,December,19-December-2016,Paddy Basmati,NA
AliPurChatta    View Graph,December - 2015,December,19-December-2016,Moong,NA
AliPurChatta    View Graph,December - 2015,December,19-December-2016,Mongray,NA
AliPurChatta    View Graph,December - 2015,December,19-December-2016,Peas,"3,350.00"
AliPurChatta    View Graph,December - 2015,December,19-December-2016,Fenugreek(میتھی),NA
AliPurChatta    View Graph,December - 2015,December,19-December-2016,Pear,NA
AliPurChatta    View Graph,December - 2015,December,19-December-2016,Tomato,NA
AliPurChatta    View Graph,December - 2015,December,19-December-2016,Tinda Desi,"2,000.00"
AliPurChatta    View Graph,December - 2015,December,19-December-2016,Green Chilli,"4,200.00"
AliPurChatta    View Graph,December - 2015,December,27-December-2016,Banana(DOZEN),54.00
AliPurChatta    View Graph,December - 2015,December,27-December-2016,Ginger (Thai),NA
AliPurChatta    View Graph,December - 2015,December,27-December-2016,Ginger(China),"10,500.00"
AliPurChatta    View Graph,December - 2015,December,27-December-2016,Cocoyam(اروی),NA
AliPurChatta    View Graph,December - 2015,December,27-December-2016,Strawberry,NA
AliPurChatta    View Graph,December - 2015,December,27-December-2016,Potato Store,NA
AliPurChatta    View Graph,December - 2015,December,27-December-2016,Potato Sugar free,NA
AliPurChatta    View Graph,December - 2015,December,27-December-2016,Potato Fresh,"1,600.00"
AliPurChatta    View Graph,December - 2015,December,27-December-2016,Mango (Malda),NA
AliPurChatta    View Graph,December - 2015,December,27-December-2016,Mango(Anwer Ratol),NA
AliPurChatta    View Graph,December - 2015,December,27-December-2016,Mango(Chounsa),NA
AliPurChatta    View Graph,December - 2015,December,27-December-2016,Mango(Desahri),NA
AliPurChatta    View Graph,December - 2015,December,27-December-2016,Mango Desi,NA
AliPurChatta    View Graph,December - 2015,December,27-December-2016,Mango(Sindhri),NA
AliPurChatta    View Graph,December - 2015,December,27-December-2016,Mango Saharni,NA
AliPurChatta    View Graph,December - 2015,December,27-December-2016,Guava,"4,250.00"
AliPurChatta    View Graph,December - 2015,December,27-December-2016,Pomegranate(Badana),NA
AliPurChatta    View Graph,December - 2015,December,27-December-2016,Pomegranate Desi,NA
AliPurChatta    View Graph,December - 2015,December,27-December-2016,Pomegranate(Kandhari),"15,550.00"
AliPurChatta    View Graph,December - 2015,December,27-December-2016,Grapes (Other),NA
AliPurChatta    View Graph,December - 2015,December,27-December-2016,Grapes Sundekhani,NA
AliPurChatta    View Graph,December - 2015,December,27-December-2016,Grapes Gola,NA
AliPurChatta    View Graph,December - 2015,December,27-December-2016,Peach,NA
AliPurChatta    View Graph,December - 2015,December,27-December-2016,Peach Special,NA
AliPurChatta    View Graph,December - 2015,December,27-December-2016,Millet,NA
AliPurChatta    View Graph,December - 2015,December,27-December-2016,Lady Finger/Okra (بھنڈی توری),"7,650.00"
AliPurChatta    View Graph,December - 2015,December,27-December-2016,Wheat Straw,NA
AliPurChatta    View Graph,December - 2015,December,27-December-2016,Gram Flour (بیسن),NA
AliPurChatta    View Graph,December - 2015,December,27-December-2016,Brinjal,"1,600.00"
AliPurChatta    View Graph,December - 2015,December,27-December-2016,Spinach,800.00
AliPurChatta    View Graph,December - 2015,December,27-December-2016,Papaya(پپیتا),NA
AliPurChatta    View Graph,December - 2015,December,27-December-2016,Cauliflower,800.00
AliPurChatta    View Graph,December - 2015,December,27-December-2016,Onion,"1,700.00"
AliPurChatta    View Graph,December - 2015,December,27-December-2016,Watermelon,NA
AliPurChatta    View Graph,December - 2015,December,27-December-2016,RapeSeed (Torya),NA
AliPurChatta    View Graph,December - 2015,December,27-December-2016,Rice Basmati (385),NA
AliPurChatta    View Graph,December - 2015,December,27-December-2016,Rice Basmati Super (Old),NA
AliPurChatta    View Graph,December - 2015,December,27-December-2016,Rice Basmati Super (New),NA
AliPurChatta    View Graph,December - 2015,December,27-December-2016,Sorghum,NA
AliPurChatta    View Graph,December - 2015,December,27-December-2016,Gram White(Imported),NA
AliPurChatta    View Graph,December - 2015,December,27-December-2016,Gram White(local),NA
AliPurChatta    View Graph,December - 2015,December,27-December-2016,Sugar,NA
AliPurChatta    View Graph,December - 2015,December,27-December-2016,Pumpkin,NA
AliPurChatta    View Graph,December - 2015,December,27-December-2016,Melon,NA
AliPurChatta    View Graph,December - 2015,December,27-December-2016,Apricot Yellow,NA
AliPurChatta    View Graph,December - 2015,December,27-December-2016,Apricot White,NA
AliPurChatta    View Graph,December - 2015,December,27-December-2016,Gram Pulse,NA
AliPurChatta    View Graph,December - 2015,December,27-December-2016,Mash Pulse(Imported) washed,NA
AliPurChatta    View Graph,December - 2015,December,27-December-2016,Mash Pulse(local),NA
AliPurChatta    View Graph,December - 2015,December,27-December-2016,Masoor Pulse(local),NA
AliPurChatta    View Graph,December - 2015,December,27-December-2016,Moong Pulse,NA
AliPurChatta    View Graph,December - 2015,December,27-December-2016,Coriander (دھنیا),NA
AliPurChatta    View Graph,December - 2015,December,27-December-2016,Mustard Greens(ساگ سرسوں),NA
AliPurChatta    View Graph,December - 2015,December,27-December-2016,Green Fodder,NA
AliPurChatta    View Graph,December - 2015,December,27-December-2016,Red Chilli Whole (Dry),NA
AliPurChatta    View Graph,December - 2015,December,27-December-2016,Apple (Ammre),NA
AliPurChatta    View Graph,December - 2015,December,27-December-2016,Apple Kala Kullu (Madani),"7,550.00"
AliPurChatta    View Graph,December - 2015,December,27-December-2016,Apple Kala Kullu (Pahari),"10,750.00"
AliPurChatta    View Graph,December - 2015,December,27-December-2016,Apple (Gatcha),NA
AliPurChatta    View Graph,December - 2015,December,27-December-2016,Apple (Golden),NA
AliPurChatta    View Graph,December - 2015,December,27-December-2016,Turnip,NA
AliPurChatta    View Graph,December - 2015,December,27-December-2016,Capsicum (شملہ مرچ),"4,850.00"
AliPurChatta    View Graph,December - 2015,December,27-December-2016,feutral early(100 Pcs) فروٹر,NA
AliPurChatta    View Graph,December - 2015,December,27-December-2016,Gram Black,NA
AliPurChatta    View Graph,December - 2015,December,27-December-2016,Bottle Gourd (کدو),"1,900.00"
AliPurChatta    View Graph,December - 2015,December,27-December-2016,Bitter Gourd (کریلا),"4,700.00"
AliPurChatta    View Graph,December - 2015,December,27-December-2016,Dates (Aseel),NA
AliPurChatta    View Graph,December - 2015,December,27-December-2016,Banola Cake,NA
AliPurChatta    View Graph,December - 2015,December,27-December-2016,Cucumber (Kheera),"2,300.00"
AliPurChatta    View Graph,December - 2015,December,27-December-2016,Kinnow (100Pcs),590.00
AliPurChatta    View Graph,December - 2015,December,27-December-2016,Carrot,"2,000.00"
AliPurChatta    View Graph,December - 2015,December,27-December-2016,Grapefruit(100Pcs),NA
AliPurChatta    View Graph,December - 2015,December,27-December-2016,Wheat,NA
AliPurChatta    View Graph,December - 2015,December,27-December-2016,Cabbage,"2,500.00"
AliPurChatta    View Graph,December - 2015,December,27-December-2016,Jaggery (گڑ),NA
AliPurChatta    View Graph,December - 2015,December,27-December-2016,Zucchini (گھیا توری),NA
AliPurChatta    View Graph,December - 2015,December,27-December-2016,Garlic (China),"28,050.00"
AliPurChatta    View Graph,December - 2015,December,27-December-2016,Garlic (Local),"22,500.00"
AliPurChatta    View Graph,December - 2015,December,27-December-2016,Lemon (China),"4,200.00"
AliPurChatta    View Graph,December - 2015,December,27-December-2016,Lemon (Desi),NA
AliPurChatta    View Graph,December - 2015,December,27-December-2016,Mash,NA
AliPurChatta    View Graph,December - 2015,December,27-December-2016,Orange(100Pcs),520.00
AliPurChatta    View Graph,December - 2015,December,27-December-2016,Musambi(100Pcs),755.00
AliPurChatta    View Graph,December - 2015,December,27-December-2016,Masoor Whole (Imported),NA
AliPurChatta    View Graph,December - 2015,December,27-December-2016,Masoor Pulse (Imported),NA
AliPurChatta    View Graph,December - 2015,December,27-December-2016,Maize,NA
AliPurChatta    View Graph,December - 2015,December,27-December-2016,Radish,900.00
AliPurChatta    View Graph,December - 2015,December,27-December-2016,Paddy Basmati,NA
AliPurChatta    View Graph,December - 2015,December,27-December-2016,Moong,NA
AliPurChatta    View Graph,December - 2015,December,27-December-2016,Mongray,NA
AliPurChatta    View Graph,December - 2015,December,27-December-2016,Peas,"3,350.00"
AliPurChatta    View Graph,December - 2015,December,27-December-2016,Fenugreek(میتھی),"1,200.00"
AliPurChatta    View Graph,December - 2015,December,27-December-2016,Pear,NA
AliPurChatta    View Graph,December - 2015,December,27-December-2016,Tomato,"2,500.00"
AliPurChatta    View Graph,December - 2015,December,27-December-2016,Tinda Desi,NA
AliPurChatta    View Graph,December - 2015,December,27-December-2016,Green Chilli,"5,450.00"
AliPurChatta    View Graph,December - 2015,December,20-December-2017,Banana(DOZEN),NA
AliPurChatta    View Graph,December - 2015,December,20-December-2017,Ginger (Thai),NA
AliPurChatta    View Graph,December - 2015,December,20-December-2017,Ginger(China),"16,500.00"
AliPurChatta    View Graph,December - 2015,December,20-December-2017,Cocoyam(اروی),NA
AliPurChatta    View Graph,December - 2015,December,20-December-2017,Strawberry,NA
AliPurChatta    View Graph,December - 2015,December,20-December-2017,Potato Store,NA
AliPurChatta    View Graph,December - 2015,December,20-December-2017,Potato Sugar free,NA
AliPurChatta    View Graph,December - 2015,December,20-December-2017,Potato Fresh,"2,300.00"
AliPurChatta    View Graph,December - 2015,December,20-December-2017,Mango (Malda),NA
AliPurChatta    View Graph,December - 2015,December,20-December-2017,Mango(Anwer Ratol),NA
AliPurChatta    View Graph,December - 2015,December,20-December-2017,Mango(Chounsa),NA
AliPurChatta    View Graph,December - 2015,December,20-December-2017,Mango(Desahri),NA
AliPurChatta    View Graph,December - 2015,December,20-December-2017,Mango Desi,NA
AliPurChatta    View Graph,December - 2015,December,20-December-2017,Mango(Sindhri),NA
AliPurChatta    View Graph,December - 2015,December,20-December-2017,Mango Saharni,NA
AliPurChatta    View Graph,December - 2015,December,20-December-2017,Guava,"5,000.00"
AliPurChatta    View Graph,December - 2015,December,20-December-2017,Pomegranate(Badana),"20,250.00"
AliPurChatta    View Graph,December - 2015,December,20-December-2017,Pomegranate Desi,NA
AliPurChatta    View Graph,December - 2015,December,20-December-2017,Pomegranate(Kandhari),"16,250.00"
AliPurChatta    View Graph,December - 2015,December,20-December-2017,Grapes (Other),NA
AliPurChatta    View Graph,December - 2015,December,20-December-2017,Grapes Sundekhani,NA
AliPurChatta    View Graph,December - 2015,December,20-December-2017,Grapes Gola,NA
AliPurChatta    View Graph,December - 2015,December,20-December-2017,Peach,NA
AliPurChatta    View Graph,December - 2015,December,20-December-2017,Peach Special,NA
AliPurChatta    View Graph,December - 2015,December,20-December-2017,Millet,NA
AliPurChatta    View Graph,December - 2015,December,20-December-2017,Lady Finger/Okra (بھنڈی توری),NA
AliPurChatta    View Graph,December - 2015,December,20-December-2017,Wheat Straw,NA
AliPurChatta    View Graph,December - 2015,December,20-December-2017,Gram Flour (بیسن),NA
AliPurChatta    View Graph,December - 2015,December,20-December-2017,Brinjal,"4,250.00"
AliPurChatta    View Graph,December - 2015,December,20-December-2017,Spinach,"1,100.00"
AliPurChatta    View Graph,December - 2015,December,20-December-2017,Papaya(پپیتا),NA
AliPurChatta    View Graph,December - 2015,December,20-December-2017,Cauliflower,"4,100.00"
AliPurChatta    View Graph,December - 2015,December,20-December-2017,Onion,"4,100.00"
AliPurChatta    View Graph,December - 2015,December,20-December-2017,Watermelon,NA
AliPurChatta    View Graph,December - 2015,December,20-December-2017,RapeSeed (Torya),NA
AliPurChatta    View Graph,December - 2015,December,20-December-2017,Rice Basmati (385),NA
AliPurChatta    View Graph,December - 2015,December,20-December-2017,Rice Basmati Super (Old),NA
AliPurChatta    View Graph,December - 2015,December,20-December-2017,Rice Basmati Super (New),NA
AliPurChatta    View Graph,December - 2015,December,20-December-2017,Sorghum,NA
AliPurChatta    View Graph,December - 2015,December,20-December-2017,Gram White(Imported),NA
AliPurChatta    View Graph,December - 2015,December,20-December-2017,Gram White(local),NA
AliPurChatta    View Graph,December - 2015,December,20-December-2017,Sugar,NA
AliPurChatta    View Graph,December - 2015,December,20-December-2017,Pumpkin,NA
AliPurChatta    View Graph,December - 2015,December,20-December-2017,Melon,NA
AliPurChatta    View Graph,December - 2015,December,20-December-2017,Apricot Yellow,NA
AliPurChatta    View Graph,December - 2015,December,20-December-2017,Apricot White,NA
AliPurChatta    View Graph,December - 2015,December,20-December-2017,Gram Pulse,NA
AliPurChatta    View Graph,December - 2015,December,20-December-2017,Mash Pulse(Imported) washed,NA
AliPurChatta    View Graph,December - 2015,December,20-December-2017,Mash Pulse(local),NA
AliPurChatta    View Graph,December - 2015,December,20-December-2017,Masoor Pulse(local),NA
AliPurChatta    View Graph,December - 2015,December,20-December-2017,Moong Pulse,NA
AliPurChatta    View Graph,December - 2015,December,20-December-2017,Coriander (دھنیا),NA
AliPurChatta    View Graph,December - 2015,December,20-December-2017,Mustard Greens(ساگ سرسوں),NA
AliPurChatta    View Graph,December - 2015,December,20-December-2017,Green Fodder,NA
AliPurChatta    View Graph,December - 2015,December,20-December-2017,Red Chilli Whole (Dry),NA
AliPurChatta    View Graph,December - 2015,December,20-December-2017,Apple (Ammre),"5,600.00"
AliPurChatta    View Graph,December - 2015,December,20-December-2017,Apple Kala Kullu (Madani),"7,700.00"
AliPurChatta    View Graph,December - 2015,December,20-December-2017,Apple Kala Kullu (Pahari),"11,250.00"
AliPurChatta    View Graph,December - 2015,December,20-December-2017,Apple (Gatcha),NA
AliPurChatta    View Graph,December - 2015,December,20-December-2017,Apple (Golden),NA
AliPurChatta    View Graph,December - 2015,December,20-December-2017,Turnip,NA
AliPurChatta    View Graph,December - 2015,December,20-December-2017,Capsicum (شملہ مرچ),"8,150.00"
AliPurChatta    View Graph,December - 2015,December,20-December-2017,feutral early(100 Pcs) فروٹر,NA
AliPurChatta    View Graph,December - 2015,December,20-December-2017,Gram Black,NA
AliPurChatta    View Graph,December - 2015,December,20-December-2017,Bottle Gourd (کدو),"6,150.00"
AliPurChatta    View Graph,December - 2015,December,20-December-2017,Bitter Gourd (کریلا),"8,700.00"
AliPurChatta    View Graph,December - 2015,December,20-December-2017,Dates (Aseel),NA
AliPurChatta    View Graph,December - 2015,December,20-December-2017,Banola Cake,NA
AliPurChatta    View Graph,December - 2015,December,20-December-2017,Cucumber (Kheera),"3,000.00"
AliPurChatta    View Graph,December - 2015,December,20-December-2017,Kinnow (100Pcs),415.00
AliPurChatta    View Graph,December - 2015,December,20-December-2017,Carrot,"2,750.00"
AliPurChatta    View Graph,December - 2015,December,20-December-2017,Grapefruit(100Pcs),NA
AliPurChatta    View Graph,December - 2015,December,20-December-2017,Wheat,NA
AliPurChatta    View Graph,December - 2015,December,20-December-2017,Cabbage,"2,950.00"
AliPurChatta    View Graph,December - 2015,December,20-December-2017,Jaggery (گڑ),NA
AliPurChatta    View Graph,December - 2015,December,20-December-2017,Zucchini (گھیا توری),NA
AliPurChatta    View Graph,December - 2015,December,20-December-2017,Garlic (China),"11,250.00"
AliPurChatta    View Graph,December - 2015,December,20-December-2017,Garlic (Local),"13,200.00"
AliPurChatta    View Graph,December - 2015,December,20-December-2017,Lemon (China),NA
AliPurChatta    View Graph,December - 2015,December,20-December-2017,Lemon (Desi),NA
AliPurChatta    View Graph,December - 2015,December,20-December-2017,Mash,NA
AliPurChatta    View Graph,December - 2015,December,20-December-2017,Orange(100Pcs),NA
AliPurChatta    View Graph,December - 2015,December,20-December-2017,Musambi(100Pcs),765.00
AliPurChatta    View Graph,December - 2015,December,20-December-2017,Masoor Whole (Imported),NA
AliPurChatta    View Graph,December - 2015,December,20-December-2017,Masoor Pulse (Imported),NA
AliPurChatta    View Graph,December - 2015,December,20-December-2017,Maize,NA
AliPurChatta    View Graph,December - 2015,December,20-December-2017,Radish,"1,100.00"
AliPurChatta    View Graph,December - 2015,December,20-December-2017,Paddy Basmati,NA
AliPurChatta    View Graph,December - 2015,December,20-December-2017,Moong,NA
AliPurChatta    View Graph,December - 2015,December,20-December-2017,Mongray,NA
AliPurChatta    View Graph,December - 2015,December,20-December-2017,Peas,"5,150.00"
AliPurChatta    View Graph,December - 2015,December,20-December-2017,Fenugreek(میتھی),"4,900.00"
AliPurChatta    View Graph,December - 2015,December,20-December-2017,Pear,NA
AliPurChatta    View Graph,December - 2015,December,20-December-2017,Tomato,"5,900.00"
AliPurChatta    View Graph,December - 2015,December,20-December-2017,Tinda Desi,NA
AliPurChatta    View Graph,December - 2015,December,20-December-2017,Green Chilli,"10,500.00"
AliPurChatta    View Graph,December - 2015,December,21-December-2017,Banana(DOZEN),53.00
AliPurChatta    View Graph,December - 2015,December,21-December-2017,Ginger (Thai),NA
AliPurChatta    View Graph,December - 2015,December,21-December-2017,Ginger(China),"16,500.00"
AliPurChatta    View Graph,December - 2015,December,21-December-2017,Cocoyam(اروی),NA
AliPurChatta    View Graph,December - 2015,December,21-December-2017,Strawberry,NA
AliPurChatta    View Graph,December - 2015,December,21-December-2017,Potato Store,NA
AliPurChatta    View Graph,December - 2015,December,21-December-2017,Potato Sugar free,NA
AliPurChatta    View Graph,December - 2015,December,21-December-2017,Potato Fresh,"2,000.00"
AliPurChatta    View Graph,December - 2015,December,21-December-2017,Mango (Malda),NA
AliPurChatta    View Graph,December - 2015,December,21-December-2017,Mango(Anwer Ratol),NA
AliPurChatta    View Graph,December - 2015,December,21-December-2017,Mango(Chounsa),NA
AliPurChatta    View Graph,December - 2015,December,21-December-2017,Mango(Desahri),NA
AliPurChatta    View Graph,December - 2015,December,21-December-2017,Mango Desi,NA
AliPurChatta    View Graph,December - 2015,December,21-December-2017,Mango(Sindhri),NA
AliPurChatta    View Graph,December - 2015,December,21-December-2017,Mango Saharni,NA
AliPurChatta    View Graph,December - 2015,December,21-December-2017,Guava,"5,150.00"
AliPurChatta    View Graph,December - 2015,December,21-December-2017,Pomegranate(Badana),"20,250.00"
AliPurChatta    View Graph,December - 2015,December,21-December-2017,Pomegranate Desi,NA
AliPurChatta    View Graph,December - 2015,December,21-December-2017,Pomegranate(Kandhari),"16,650.00"
AliPurChatta    View Graph,December - 2015,December,21-December-2017,Grapes (Other),NA
AliPurChatta    View Graph,December - 2015,December,21-December-2017,Grapes Sundekhani,NA
AliPurChatta    View Graph,December - 2015,December,21-December-2017,Grapes Gola,NA
AliPurChatta    View Graph,December - 2015,December,21-December-2017,Peach,NA
AliPurChatta    View Graph,December - 2015,December,21-December-2017,Peach Special,NA
AliPurChatta    View Graph,December - 2015,December,21-December-2017,Millet,NA
AliPurChatta    View Graph,December - 2015,December,21-December-2017,Lady Finger/Okra (بھنڈی توری),NA
AliPurChatta    View Graph,December - 2015,December,21-December-2017,Wheat Straw,NA
AliPurChatta    View Graph,December - 2015,December,21-December-2017,Gram Flour (بیسن),NA
AliPurChatta    View Graph,December - 2015,December,21-December-2017,Brinjal,"3,900.00"
AliPurChatta    View Graph,December - 2015,December,21-December-2017,Spinach,"1,200.00"
AliPurChatta    View Graph,December - 2015,December,21-December-2017,Papaya(پپیتا),NA
AliPurChatta    View Graph,December - 2015,December,21-December-2017,Cauliflower,"4,100.00"
AliPurChatta    View Graph,December - 2015,December,21-December-2017,Onion,"4,250.00"
AliPurChatta    View Graph,December - 2015,December,21-December-2017,Watermelon,NA
AliPurChatta    View Graph,December - 2015,December,21-December-2017,RapeSeed (Torya),NA
AliPurChatta    View Graph,December - 2015,December,21-December-2017,Rice Basmati (385),NA
AliPurChatta    View Graph,December - 2015,December,21-December-2017,Rice Basmati Super (Old),NA
AliPurChatta    View Graph,December - 2015,December,21-December-2017,Rice Basmati Super (New),NA
AliPurChatta    View Graph,December - 2015,December,21-December-2017,Sorghum,NA
AliPurChatta    View Graph,December - 2015,December,21-December-2017,Gram White(Imported),NA
AliPurChatta    View Graph,December - 2015,December,21-December-2017,Gram White(local),NA
AliPurChatta    View Graph,December - 2015,December,21-December-2017,Sugar,NA
AliPurChatta    View Graph,December - 2015,December,21-December-2017,Pumpkin,NA
AliPurChatta    View Graph,December - 2015,December,21-December-2017,Melon,NA
AliPurChatta    View Graph,December - 2015,December,21-December-2017,Apricot Yellow,NA
AliPurChatta    View Graph,December - 2015,December,21-December-2017,Apricot White,NA
AliPurChatta    View Graph,December - 2015,December,21-December-2017,Gram Pulse,NA
AliPurChatta    View Graph,December - 2015,December,21-December-2017,Mash Pulse(Imported) washed,NA
AliPurChatta    View Graph,December - 2015,December,21-December-2017,Mash Pulse(local),NA
AliPurChatta    View Graph,December - 2015,December,21-December-2017,Masoor Pulse(local),NA
AliPurChatta    View Graph,December - 2015,December,21-December-2017,Moong Pulse,NA
AliPurChatta    View Graph,December - 2015,December,21-December-2017,Coriander (دھنیا),NA
AliPurChatta    View Graph,December - 2015,December,21-December-2017,Mustard Greens(ساگ سرسوں),NA
AliPurChatta    View Graph,December - 2015,December,21-December-2017,Green Fodder,NA
AliPurChatta    View Graph,December - 2015,December,21-December-2017,Red Chilli Whole (Dry),NA
AliPurChatta    View Graph,December - 2015,December,21-December-2017,Apple (Ammre),"5,150.00"
AliPurChatta    View Graph,December - 2015,December,21-December-2017,Apple Kala Kullu (Madani),"7,550.00"
AliPurChatta    View Graph,December - 2015,December,21-December-2017,Apple Kala Kullu (Pahari),"11,400.00"
AliPurChatta    View Graph,December - 2015,December,21-December-2017,Apple (Gatcha),NA
AliPurChatta    View Graph,December - 2015,December,21-December-2017,Apple (Golden),NA
AliPurChatta    View Graph,December - 2015,December,21-December-2017,Turnip,NA
AliPurChatta    View Graph,December - 2015,December,21-December-2017,Capsicum (شملہ مرچ),"8,200.00"
AliPurChatta    View Graph,December - 2015,December,21-December-2017,feutral early(100 Pcs) فروٹر,NA
AliPurChatta    View Graph,December - 2015,December,21-December-2017,Gram Black,NA
AliPurChatta    View Graph,December - 2015,December,21-December-2017,Bottle Gourd (کدو),"5,650.00"
AliPurChatta    View Graph,December - 2015,December,21-December-2017,Bitter Gourd (کریلا),"8,200.00"
AliPurChatta    View Graph,December - 2015,December,21-December-2017,Dates (Aseel),NA
AliPurChatta    View Graph,December - 2015,December,21-December-2017,Banola Cake,NA
AliPurChatta    View Graph,December - 2015,December,21-December-2017,Cucumber (Kheera),"3,250.00"
AliPurChatta    View Graph,December - 2015,December,21-December-2017,Kinnow (100Pcs),420.00
AliPurChatta    View Graph,December - 2015,December,21-December-2017,Carrot,"2,500.00"
AliPurChatta    View Graph,December - 2015,December,21-December-2017,Grapefruit(100Pcs),NA
AliPurChatta    View Graph,December - 2015,December,21-December-2017,Wheat,NA
AliPurChatta    View Graph,December - 2015,December,21-December-2017,Cabbage,"2,950.00"
AliPurChatta    View Graph,December - 2015,December,21-December-2017,Jaggery (گڑ),NA
AliPurChatta    View Graph,December - 2015,December,21-December-2017,Zucchini (گھیا توری),NA
AliPurChatta    View Graph,December - 2015,December,21-December-2017,Garlic (China),"11,500.00"
AliPurChatta    View Graph,December - 2015,December,21-December-2017,Garlic (Local),"13,700.00"
AliPurChatta    View Graph,December - 2015,December,21-December-2017,Lemon (China),NA
AliPurChatta    View Graph,December - 2015,December,21-December-2017,Lemon (Desi),"5,200.00"
AliPurChatta    View Graph,December - 2015,December,21-December-2017,Mash,NA
AliPurChatta    View Graph,December - 2015,December,21-December-2017,Orange(100Pcs),NA
AliPurChatta    View Graph,December - 2015,December,21-December-2017,Musambi(100Pcs),NA
AliPurChatta    View Graph,December - 2015,December,21-December-2017,Masoor Whole (Imported),NA
AliPurChatta    View Graph,December - 2015,December,21-December-2017,Masoor Pulse (Imported),NA
AliPurChatta    View Graph,December - 2015,December,21-December-2017,Maize,NA
AliPurChatta    View Graph,December - 2015,December,21-December-2017,Radish,"1,300.00"
AliPurChatta    View Graph,December - 2015,December,21-December-2017,Paddy Basmati,NA
AliPurChatta    View Graph,December - 2015,December,21-December-2017,Moong,NA
AliPurChatta    View Graph,December - 2015,December,21-December-2017,Mongray,NA
AliPurChatta    View Graph,December - 2015,December,21-December-2017,Peas,"5,650.00"
AliPurChatta    View Graph,December - 2015,December,21-December-2017,Fenugreek(میتھی),"4,200.00"
AliPurChatta    View Graph,December - 2015,December,21-December-2017,Pear,NA
AliPurChatta    View Graph,December - 2015,December,21-December-2017,Tomato,"5,500.00"
AliPurChatta    View Graph,December - 2015,December,21-December-2017,Tinda Desi,NA
AliPurChatta    View Graph,December - 2015,December,21-December-2017,Green Chilli,"8,450.00"
AliPurChatta    View Graph,December - 2015,December,28-December-2017,Banana(DOZEN),57.00
AliPurChatta    View Graph,December - 2015,December,28-December-2017,Ginger (Thai),NA
AliPurChatta    View Graph,December - 2015,December,28-December-2017,Ginger(China),"13,700.00"
AliPurChatta    View Graph,December - 2015,December,28-December-2017,Cocoyam(اروی),NA
AliPurChatta    View Graph,December - 2015,December,28-December-2017,Strawberry,NA
AliPurChatta    View Graph,December - 2015,December,28-December-2017,Potato Store,NA
AliPurChatta    View Graph,December - 2015,December,28-December-2017,Potato Sugar free,NA
AliPurChatta    View Graph,December - 2015,December,28-December-2017,Potato Fresh,"2,100.00"
AliPurChatta    View Graph,December - 2015,December,28-December-2017,Mango (Malda),NA
AliPurChatta    View Graph,December - 2015,December,28-December-2017,Mango(Anwer Ratol),NA
AliPurChatta    View Graph,December - 2015,December,28-December-2017,Mango(Chounsa),NA
AliPurChatta    View Graph,December - 2015,December,28-December-2017,Mango(Desahri),NA
AliPurChatta    View Graph,December - 2015,December,28-December-2017,Mango Desi,NA
AliPurChatta    View Graph,December - 2015,December,28-December-2017,Mango(Sindhri),NA
AliPurChatta    View Graph,December - 2015,December,28-December-2017,Mango Saharni,NA
